38045211,16520.4,1777
117963509,712.4,77
38045198,7191.4,774
138543407,1422.1,153
117963522,1236.7,133
139809833,1089.2,118
138665808,432.6,47
137924530,281.7,31
117963517,3868.6,416
139806962,51.9,6
137924535,1476.9,159
53718323,12114.1,1303
140302576,186.0,20
137926117,302.6,33
141459581,1187.0,128
140155552,332.1,36
139809835,438.8,48
140157599,3203.4,345
140081409,2509.8,270
141584908,1788.3,193
140302570,565.0,61
140302594,76.6,9
140302587,586.5,64
139809845,812.1,88
140302572,102.3,11
188375158,8831.9,950
139809855,192.5,21
140303090,1056.7,114
138666460,9558.1,1028
142160439,2552.9,275
142077767,1581.7,171
117963521,3256.1,351
195787247,485.9,53
182070637,4664.5,502
139809843,111.9,13
188375152,3658.6,394
196948541,4338.9,467
142077770,8571.4,922
140081417,8737.1,940
39317397,5223.0,562
142077756,4279.9,461
196614665,9623.5,1035
139809935,378.3,41
142077763,5063.9,545
196949483,1778.0,192
137924533,3183.6,343
140302596,553.1,60
198103772,7777.6,837
141584907,384.5,42
196613971,7447.9,801
142160440,404.3,44
142160437,801.9,87
178904086,48837.0,5251
142077761,4423.2,476
198109828,2321.9,250
198102480,1203.0,130
169017927,368.4,40
140157587,623.3,68
195787250,484.1,53
140302601,353.3,38
189429804,917.7,99
188375148,3622.7,390
196949338,1999.0,215
140302569,155.1,17
142044697,3706.2,399
142799749,2863.6,308
39401733,7124.6,766
188375149,6674.8,718
142730849,946.4,102
139808470,207.5,23
138665803,407.4,44
150678521,298.2,33
138665800,2459.8,265
140302578,195.8,22
197309714,1943.9,209
188375153,9018.2,970
182070179,3119.4,336
140155550,717.5,78
196948542,3883.2,418
138524602,3313.0,357
143356803,107049.3,11509
196949116,420.8,46
196615967,1573.3,170
196949046,13468.7,1449
142180517,2911.0,313
141584905,6719.7,723
142077764,2625.2,283
140081405,2548.4,274
142044693,2551.3,275
141589993,2020.7,218
139809838,1900.7,205
142799765,1326.6,143
188375154,1577.3,170
198110040,3278.3,353
141596978,6398.3,688
142044698,1412.0,152
140302582,197.1,22
141593322,994.6,107
117963513,2529.9,272
198109826,4800.9,517
198110412,679.3,74
198111133,1539.7,166
198110763,724.8,78
198113045,2906.7,313
198405449,3990.0,429
198110764,1219.1,132
198112075,4552.4,490
198248588,1163.8,126
198407592,4950.8,533
198111134,10739.0,1155
198407888,3821.0,411
198252844,1667.7,180
198408750,25167.4,2706
198408288,25260.9,2716
199277542,1469.4,158
198407889,1014.4,110
201229429,233.8,26
198248974,1594.0,172
201229432,249.0,27
201214339,1292.5,139
