37013309,872.3,35
37010177,1742.8,69
37015833,2313.7,91
37053682,2237.2,88
37013317,658.7,26
37023665,608.2,24
37087478,6804.0,266
37015818,1618.6,64
37086784,2751.5,108
37013316,7746.4,303
37086826,1469.1,58
37053690,691.2,27
37015809,2715.6,107
37013312,3148.7,123
37086825,2111.3,83
37053628,2128.9,84
37013310,1795.4,71
37086797,1376.7,54
37053639,2297.3,90
37086794,2306.4,91
37010087,3479.1,136
37010162,1034.7,41
37086817,1493.7,59
37053681,2832.6,111
37086778,1375.6,54
37086800,995.6,39
37087477,1498.0,59
37086806,1793.8,71
37086818,1142.5,45
37015825,1680.9,66
37086802,1645.3,65
37015820,400.6,16
37013328,1821.9,72
37010144,1836.8,72
37086787,2015.2,79
37015823,689.1,27
37010115,1171.2,46
37013314,4557.5,178
37015836,1999.7,79
37023664,639.7,25
37015837,976.6,39
37023640,13422.1,525
37010160,359.1,15
37087480,7642.6,299
37087481,4210.8,165
37087484,6482.8,254
37087490,1142.6,45
37087495,434.4,17
37087489,698.0,28
37087487,5896.0,231
37087486,5914.5,231
37087494,369.1,15
37087502,562.6,22
37087501,1386.7,55
37087510,469.4,19
37087516,1041.7,41
37087520,3063.7,120
37087504,2711.2,106
37087508,687.2,27
37087505,1653.9,65
37087511,3918.7,153
37087507,3318.1,130
37087513,443.0,18
37087523,3405.3,133
37087514,383.4,15
37087522,439.6,18
37086814,1876.6,74
37053686,4115.4,161
37086796,1376.6,54
37053676,2832.8,111
37086820,1482.5,58
37053679,2832.8,111
37087526,658.3,26
37086821,2697.4,106
37087525,2788.2,109
37013327,774.6,31
37010124,5239.5,205
37015897,6035.7,236
37053689,687.7,27
37087529,1572.6,62
37010097,6521.6,255
37087528,729.9,29
37087532,10133.5,396
37087531,2212.8,87
50464156,8434.4,330
50543690,1928.6,76
50543751,2362.1,93
50543777,1749.7,69
50543698,3022.5,119
50548410,5304.8,208
37015813,8323.5,325
50548412,11308.6,442
37086803,1765.7,69
37087475,3471.7,136
50548422,15424.1,603
50548421,2144.4,84
37086805,4348.3,170
37086799,1689.6,66
37086829,1770.8,70
37086812,1226.5,48
37015822,442.9,18
50548449,971.7,38
50560880,3692.9,145
50560874,3366.2,132
50548413,12878.4,503
50560882,6456.6,253
50560886,6409.1,251
50560887,6553.0,256
50548409,6039.4,236
50560889,3823.6,150
37087483,4092.4,160
50560883,7326.7,287
50560893,6684.2,261
50560925,30802.8,1203
50560894,6511.8,255
50560933,15731.4,615
50560961,1159.7,46
50563131,262.7,11
50563137,304.1,12
50543773,1848.9,73
50563142,215.6,9
50563144,269.9,11
50563147,650.5,26
50563151,379.3,15
50563159,603.3,24
50563157,397.9,16
50563162,2594.6,102
50563145,599.5,24
50563163,2282.6,90
50563156,557.3,22
50543703,1965.2,77
50563160,561.0,22
50543735,2672.7,105
50563168,778.6,31
50563165,1417.9,56
50563176,3838.0,150
50563166,3773.0,148
50563169,1410.9,56
50635999,3864.4,151
50636006,2240.4,88
50560879,4084.4,160
50636012,3847.9,151
50636010,4088.0,160
50636001,11751.7,459
60167078,2041.3,80
60333205,810.2,32
60152756,1318.4,52
60132356,9787.1,383
60333218,935.1,37
60120339,1092.7,43
60333226,903.9,36
60333225,698.1,28
60333228,802.2,32
60333229,720.9,29
60333239,748.0,30
60333237,776.6,31
50560890,3974.4,156
60334858,1444.4,57
60334854,1009.5,40
60443745,15614.2,610
60333217,711.5,28
60352087,12315.7,481
61727769,12352.6,483
61787788,467.3,19
61787798,484.1,19
61787815,500.4,20
61787840,761.4,30
61797711,2343.8,92
61814329,3290.9,129
61814330,3101.7,122
61814337,876.3,35
61814332,5482.2,215
61814335,3795.6,149
61814452,1335.0,53
61815127,1028.3,41
61815886,1028.4,41
60120337,4503.4,176
61816284,1024.5,40
61869974,1047.9,41
61870010,1207.2,48
61870067,1309.9,52
61870099,840.3,33
61870208,558.3,22
61884992,484.9,19
61885002,3280.5,129
61885526,428.7,17
61885523,428.7,17
61884995,1273.3,50
61885915,2094.3,82
61885926,2183.3,86
61885540,428.7,17
62125010,3517.1,138
62125016,1505.9,59
62372074,1910.4,75
62645708,7375.9,288
37010089,2585.0,101
37023663,567.1,23
37086828,4163.0,163
37087476,2869.1,113
37015824,2157.4,85
37053652,1689.8,66
37015821,775.8,31
37015896,1399.3,55
37013308,1177.0,46
37013311,5323.1,208
37086804,757.2,30
37086785,2275.9,89
9741734,124.3,5
62645719,3561.9,140
37086021,2829.5,111
62645720,3070.2,120
37086798,2056.1,81
37086801,556.3,22
62646474,6285.9,246
62646475,8912.5,348
37015835,487.3,20
37086822,2697.4,106
37013326,2155.9,85
62646477,5171.2,202
62646478,5171.2,202
62646481,6734.3,263
62646480,4901.6,192
37053680,2833.2,111
62646484,2204.9,87
37010163,912.1,36
37086819,1364.2,54
37086811,3340.6,131
62646485,2734.6,107
67490765,1799.7,71
37087479,4322.6,169
37087488,840.7,33
37087482,4210.7,165
37087503,2551.2,100
67490763,978.7,39
37087485,7845.7,307
68214502,1101.3,43
37087506,1725.0,68
68214471,772.9,31
67490771,1138.5,45
37087491,651.8,26
37087515,1041.0,41
37087512,302.9,12
68214516,978.5,39
37087509,914.6,36
37023666,495.3,20
95786939,143.3,6
37087524,4191.7,164
37053684,5876.9,230
37015817,1622.7,64
37014689,1721.3,68
37087496,434.3,17
37010116,5679.9,222
37087527,394.8,16
95786941,143.5,6
37087929,2852.5,112
37087530,567.2,23
95786944,143.5,6
50543766,2472.2,97
50543693,3221.9,126
50548420,4902.3,192
50543714,2231.5,88
50548411,6689.9,262
50548404,5989.0,234
95786946,171.1,7
37086815,794.1,32
37086795,1655.1,65
95786949,143.5,6
50560875,7462.8,292
50548442,2437.2,96
95786953,143.6,6
95786956,143.4,6
50560881,4034.4,158
37013315,10743.9,420
95786961,535.7,21
95786963,143.3,6
50560888,5353.1,209
95786950,143.4,6
50560885,4762.4,186
95786965,143.5,6
50560891,14396.8,563
95786959,143.5,6
95786971,143.5,6
50560960,1296.5,51
95786974,143.5,6
95786969,143.5,6
50560899,8076.6,316
95786975,143.4,6
95786979,143.5,6
50563143,452.4,18
95786991,143.5,6
95786977,25.9,2
50563146,773.3,31
95786987,143.5,6
95787001,143.4,6
95786984,143.5,6
50563158,338.5,14
50563155,380.1,15
95787007,143.5,6
95786995,143.5,6
37087521,566.8,23
50563164,1634.0,64
50563161,2443.1,96
95787012,143.4,6
95787015,143.5,6
95786983,143.4,6
95787008,143.5,6
50636000,5831.0,228
50563170,2453.1,96
50636009,2979.7,117
95787022,143.4,6
95787032,143.5,6
95787036,143.5,6
95787029,143.5,6
95787039,143.4,6
95787030,143.5,6
95787040,143.5,6
60152769,30686.4,1199
95787063,143.5,6
95787049,143.4,6
60120336,1767.9,70
95787025,143.4,6
60333208,645.4,26
95787055,143.5,6
95787064,87.1,4
95787046,143.5,6
60333227,698.1,28
60333224,903.9,36
60333235,792.6,31
95787071,143.5,6
60333241,747.9,30
95787067,143.4,6
60538721,911.4,36
60334883,1880.4,74
95787078,143.5,6
95787075,143.4,6
61787796,497.7,20
61799062,3014.0,118
95787085,143.5,6
61787838,775.0,31
95787082,143.5,6
61816277,1024.7,41
61814331,2370.3,93
61814336,5679.0,222
61815107,1028.0,41
50563132,425.1,17
61870005,1931.7,76
95787094,143.4,6
95787099,143.3,6
95787109,143.5,6
95787106,143.4,6
61870084,1183.2,47
95787108,353.5,14
61870220,498.9,20
95787105,143.5,6
95787114,143.4,6
95787118,143.5,6
95787111,143.4,6
61884996,701.9,28
95787089,143.5,6
95787123,143.4,6
95787121,143.4,6
95787124,143.5,6
95787127,143.5,6
61885550,428.7,17
95787126,143.4,6
50563167,2893.5,113
95787130,143.5,6
95787129,143.5,6
95787132,116.7,5
95787133,143.5,6
61885524,428.8,17
95787136,143.4,6
95787135,143.5,6
95787139,143.5,6
61886288,2480.0,97
95787142,143.5,6
62133038,1695.8,67
95787145,120.2,5
95787138,143.4,6
95787141,143.4,6
95787144,143.5,6
95787148,143.5,6
95787150,143.4,6
95787151,143.4,6
95787153,143.4,6
95787157,143.5,6
95787160,143.4,6
95787163,143.5,6
95787154,143.5,6
95787159,143.5,6
95787156,143.4,6
95787162,143.4,6
95787166,143.4,6
95787169,143.5,6
95787058,143.5,6
95787171,143.5,6
95787165,143.5,6
95787168,143.5,6
62645718,6687.3,262
95787174,143.5,6
95787178,143.5,6
95787175,143.4,6
95787172,143.5,6
95787177,143.5,6
62646386,4049.0,159
95787180,143.5,6
95787181,143.5,6
95787186,143.5,6
95787183,143.5,6
62646476,5171.2,202
95787184,143.5,6
95787187,143.5,6
62646479,9323.9,365
95787191,143.5,6
67490770,1302.8,51
62646488,2734.6,107
62646482,5782.1,226
71001859,6796.1,266
95787190,143.5,6
95786942,143.5,6
95787194,143.5,6
95787195,143.5,6
95787198,143.4,6
95786947,143.4,6
95787201,143.5,6
95787197,87.1,4
95786962,143.5,6
95786967,143.5,6
95787207,143.5,6
95786976,143.4,6
95786972,143.4,6
95787218,143.5,6
95787210,143.5,6
95786980,143.5,6
95787211,143.5,6
95787147,107.5,5
95787220,143.5,6
95787203,143.5,6
95787213,143.5,6
95786992,143.4,6
95787217,143.6,6
95786986,143.5,6
95787010,143.4,6
95787028,143.4,6
95787031,143.4,6
95787215,143.5,6
95787221,143.4,6
95787223,143.4,6
95787224,143.4,6
95787226,143.5,6
95787038,143.4,6
95787227,143.4,6
95787229,143.4,6
95787044,143.5,6
95787060,143.6,6
95787232,143.4,6
95787235,165.4,7
95787066,106.7,5
95787073,143.4,6
95787233,143.4,6
95787230,197.9,8
95787017,143.5,6
95787080,143.5,6
95787122,333.1,14
95787110,143.5,6
95787107,143.4,6
95787238,143.5,6
95787095,143.4,6
95787117,143.4,6
95787236,143.5,6
95787128,143.5,6
95787134,143.5,6
95787131,143.5,6
95787239,143.5,6
95787242,143.6,6
95787245,143.5,6
95787140,143.5,6
95787244,143.4,6
95787247,111.0,5
95787143,143.4,6
95787248,175.5,7
95787137,143.4,6
95787149,143.4,6
95787250,143.5,6
68214489,845.8,34
95787158,143.5,6
95787155,143.5,6
95787251,143.4,6
95787152,143.4,6
95787161,143.4,6
95787253,143.5,6
95787167,143.6,6
95787254,143.5,6
95787200,930.9,37
95787164,143.5,6
95787256,143.4,6
95787053,143.4,6
95787170,143.5,6
95787182,143.5,6
95787176,143.5,6
95787265,143.5,6
95787259,143.5,6
95787185,143.4,6
95787146,143.5,6
95787260,143.4,6
95787173,143.4,6
95787193,143.5,6
95787264,143.5,6
95787269,143.5,6
95787257,143.4,6
95787179,143.4,6
95787270,143.4,6
95787196,143.5,6
95787273,143.5,6
95787202,143.5,6
95787199,110.8,5
95787275,143.5,6
95787280,87.3,4
95787209,143.5,6
95787212,143.4,6
95787276,143.4,6
95787278,143.5,6
95787288,143.4,6
95787293,143.5,6
95787216,143.5,6
95787285,143.5,6
95787297,143.5,6
95787225,143.4,6
95787222,143.5,6
95787219,143.4,6
95787299,143.5,6
95787300,143.5,6
95787228,143.5,6
95787234,143.6,6
95787237,143.5,6
95787231,143.5,6
95787306,143.4,6
95787240,143.4,6
95787302,143.5,6
95787310,143.3,6
95787243,143.4,6
95787313,106.9,5
95787319,143.5,6
95787249,143.4,6
95786958,143.4,6
95787309,143.5,6
95787316,143.4,6
95787312,143.5,6
95787246,143.4,6
95787255,143.4,6
95787318,143.4,6
95787315,143.4,6
95786952,143.4,6
95787321,143.5,6
95787261,143.4,6
95787258,143.4,6
95787324,143.4,6
95787327,143.4,6
95787274,143.5,6
95787328,143.4,6
95787277,143.4,6
95787325,143.4,6
95787282,143.4,6
95787337,143.4,6
95787322,143.4,6
95787333,143.5,6
95787336,143.4,6
95787125,143.3,6
95787003,143.5,6
95787340,143.5,6
95787301,143.4,6
95787343,143.5,6
95787304,143.4,6
95787298,143.4,6
95787346,143.5,6
95787342,143.4,6
95787311,143.4,6
95787345,143.5,6
95787308,143.5,6
95787317,143.4,6
95787320,143.5,6
95787314,143.4,6
95787348,143.4,6
95787339,143.4,6
95787329,143.5,6
95787354,143.6,6
95787241,143.5,6
95787355,143.5,6
95787326,143.5,6
95787323,143.4,6
95787332,143.6,6
95787351,143.3,6
95787291,143.5,6
95787360,143.5,6
95787352,143.5,6
95787358,143.5,6
95787101,143.5,6
95787335,143.5,6
95787338,143.5,6
95787357,143.4,6
95787341,143.4,6
95787350,143.5,6
95787344,143.5,6
95787349,143.5,6
95787353,143.5,6
95787086,143.5,6
95787103,143.3,6
95787363,143.5,6
95787364,143.5,6
135634159,9177.6,359
95787347,143.4,6
95787361,143.5,6
95787359,143.5,6
135645273,478.1,19
95787365,143.5,6
135664854,6338.1,248
95787362,143.5,6
142787217,1685.3,66
142356201,621.4,25
142787216,1853.4,73
142788751,1020.3,40
95787356,143.4,6
142777612,438.7,18
142789320,2180.1,86
142927662,653.9,26
148991554,1651.6,65
95787331,143.5,6
148991558,1659.2,65
143240256,10442.0,408
150640517,307.6,13
148990850,2036.4,80
150916558,40.5,2
143238786,2214.1,87
150916561,352.4,14
150916559,496.6,20
150916557,36.2,2
148991555,642.9,26
151223803,137.7,6
151223795,842.6,33
150640520,1100.6,43
151223794,525.8,21
151223807,748.6,30
150640522,380.4,15
150916556,171.7,7
151221072,2500.5,98
151223797,799.2,32
151223815,604.9,24
151223816,658.3,26
151223802,672.8,27
151223808,1383.7,55
