156596495,64.8,23
156596527,137.1,47
157457099,2373.9,809
157457103,934.5,319
156596508,81.4,28
157457095,2271.5,774
156596526,64.6,22
157457181,408.3,140
157457130,476.5,163
157457169,408.3,140
157457156,2460.2,838
157457092,678.9,232
157457089,2626.8,895
157457117,171.7,59
157457087,6407.5,2182
157457198,1109.6,378
157457141,324.2,111
157457108,3485.7,1187
157457118,1765.3,602
157457127,408.3,140
157457112,321.1,110
157457189,6632.1,2259
156596529,50.1,18
157457174,612.4,209
157457136,2083.1,710
125358312,2080.2,709
126559166,1523.3,519
157457166,283.8,97
157457107,1522.0,519
156596516,354.8,121
151304325,620.9,212
156596504,350.7,120
157457161,565.7,193
157457182,640.4,219
125359106,14584.0,4966
157457188,1008.0,344
157457125,400.5,137
157457150,127.6,44
157457154,252.6,87
157457139,1942.0,662
157457192,3021.4,1029
156568703,1601.5,546
157457179,361.9,124
157457158,813.1,277
157457143,286.2,98
157457111,920.2,314
157457186,2998.0,1021
156596522,90.4,31
157457134,413.7,141
157457167,731.5,250
157457194,1733.1,591
157457142,408.3,140
157457146,376.8,129
157457176,492.4,168
157457160,578.3,197
157457110,246.3,84
157457193,424.1,145
157457119,707.0,241
157457101,1416.0,483
156596547,90.5,31
157457120,927.6,316
157457138,327.9,112
157457123,940.7,321
157457165,408.3,140
157457124,2161.3,736
156596530,922.7,315
157457128,3993.0,1360
157457159,277.2,95
157457121,2168.6,739
157457137,87.7,30
125359631,6394.4,2178
156596538,116.1,40
157457122,1600.3,545
157457180,418.8,143
157457115,274.3,94
157457148,208.7,72
157457149,1067.9,364
157457153,326.1,112
125359107,710.5,242
157457129,855.6,292
125359105,817.9,279
157457093,16719.3,5693
157457094,1344.0,458
157457195,1506.2,513
157457187,2498.8,851
157457199,589.9,201
157457200,359.7,123
169822852,470.5,161
169822847,1210.2,413
157457201,305.5,105
157457205,790.8,270
157457202,5682.3,1935
169825948,99.8,34
169822853,1361.5,464
169825946,213.8,73
169825949,273.4,94
169822895,3422.2,1166
169826739,691.5,236
169828233,1831.7,624
169828234,1192.0,406
174766135,452.7,155
169828232,1446.7,493
169828235,1882.4,641
157457096,3295.4,1123
157943839,924.1,315
174766131,449.0,153
174766140,345.4,118
157457116,670.0,229
157457155,1586.7,541
174766137,451.3,154
169825947,273.5,94
180737336,64.4,22
169825950,184.5,63
180737332,207.5,71
169828231,365.6,125
180737340,26.3,9
180737339,39.4,14
180737338,192.6,66
174766133,82.6,29
180985568,224.6,77
174766132,209.5,72
180985569,41.0,14
180985567,197.1,68
180737333,46.1,16
184153536,843.3,288
180737335,98.0,34
180737342,39.5,14
179102288,7899.5,2690
174766138,180.6,62
180737341,304.3,104
183992568,295.4,101
184160371,850.6,290
184153535,215.6,74
184153537,98.4,34
184153542,1023.4,349
180737331,39.5,14
184159560,535.6,183
180737343,171.5,59
184160375,42.7,15
184160374,51.1,18
125420694,1778.1,606
157457145,1023.4,349
184153541,58.1,20
184159554,4588.1,1563
180985570,27.0,10
157457140,252.1,86
184153533,1148.1,391
184160376,580.7,198
184153540,504.5,172
184153538,48.2,17
184160377,53.8,19
169822854,947.5,323
184160370,1049.2,358
184160373,352.9,121
184160380,649.8,222
184160382,752.3,257
184160379,491.5,168
184160378,42.0,15
157457144,757.7,258
184160381,297.5,102
157457131,1256.0,428
157457206,1393.1,475
157457203,465.2,159
184161573,54.1,19
184161574,87.9,30
184161575,35.7,13
184161578,49.6,17
184161576,62.5,22
184161572,96.4,33
157457126,384.7,131
156596545,21.2,8
184161584,81.0,28
125359481,2263.7,771
184162348,17.4,6
184161586,39.1,14
184161577,77.6,27
184162349,43.4,15
184161585,62.1,22
184162351,35.2,12
184161587,58.6,20
184162347,51.7,18
184162350,25.7,9
184166720,1160.3,396
184166725,424.1,145
184166712,1612.4,549
184166717,527.0,180
184166723,140.6,48
184166719,218.3,75
184166729,55.0,19
184166721,527.5,180
184166726,18.3,7
184162346,20.1,7
184166715,217.6,75
184167090,51.8,18
184167089,24.8,9
184167097,55.5,19
184166727,21.0,8
184166716,328.7,112
184167087,59.3,21
184167086,53.0,19
184167091,109.2,38
184166714,41.9,15
184167108,19.8,7
184166718,1171.4,399
184167092,17.8,7
184166728,180.2,62
184166722,36.7,13
184167117,59.2,21
184167103,33.7,12
184167113,24.8,9
184167099,41.7,15
126136659,12781.0,4352
157457175,1736.6,592
184167094,54.9,19
184167098,17.1,6
184167124,55.5,19
184169276,19.2,7
157457114,402.8,138
184167101,21.9,8
184169275,33.9,12
184167111,48.8,17
184169274,15.4,6
184167119,32.6,12
184167110,42.7,15
184167116,31.0,11
184169278,129.9,45
184160372,45.4,16
184167114,69.2,24
184169287,36.2,13
184169288,40.0,14
157457132,203.6,70
184169289,33.0,12
184169290,26.7,10
184169295,219.8,75
184169277,10.1,4
184167120,59.2,21
184169291,16.0,6
184169294,321.8,110
184169293,23.9,9
184169285,15.5,6
184169296,54.4,19
184169292,54.7,19
184169282,42.4,15
184169286,9.5,4
184169281,23.3,8
184169283,34.2,12
184169714,36.2,13
184169715,79.6,28
184169297,152.1,52
184169713,144.0,50
169822851,470.4,161
184169722,45.3,16
184169723,167.4,57
184169724,71.8,25
184169725,39.6,14
184169721,119.2,41
184169740,154.6,53
184169743,98.0,34
184169745,172.1,59
184169741,289.5,99
184169746,133.7,46
184169739,91.1,32
184169747,287.7,98
184169742,166.5,57
184169752,162.0,56
184169749,105.0,36
184169738,115.5,40
184169744,199.7,68
184169753,78.0,27
184169755,117.5,41
184169284,18.1,7
184169750,85.5,30
184171649,410.4,140
184169760,180.1,62
184169768,99.2,34
184171651,49.3,17
184171654,60.6,21
184169759,90.2,31
184169280,20.1,7
184171653,40.6,14
184169754,85.8,30
184171655,29.9,11
184171660,126.0,43
184171657,17.0,6
184171659,271.5,93
184171663,29.6,11
184171658,546.7,187
184171668,51.0,18
184169757,20.6,8
184171652,32.6,12
184161580,73.6,26
184171665,96.6,33
184171671,36.0,13
184169769,502.4,172
184171669,35.8,13
184169771,201.0,69
184172005,20.1,7
184172003,15.8,6
184171661,34.0,12
184171656,31.7,11
184171666,411.8,141
184171662,67.4,23
184172002,14.8,6
184171664,193.6,66
184171999,19.9,7
184172340,101.4,35
184172344,161.8,56
184171667,27.5,10
184172004,107.9,37
184172342,111.3,38
184171670,108.1,37
184161582,46.5,16
184172341,68.7,24
184171672,86.7,30
184172001,25.0,9
184172000,23.9,9
184176944,86.7,30
184172347,39.5,14
184176949,147.3,51
184176952,62.5,22
184176957,20.4,7
184176954,67.8,24
184176946,22.9,8
184172343,112.3,39
184172345,521.1,178
184176953,19.6,7
184176955,21.7,8
184176963,50.1,18
184176966,77.2,27
184169719,81.2,28
184176961,22.6,8
184176960,41.0,14
184176969,22.9,8
184176947,217.3,74
184176962,33.8,12
184176964,57.9,20
184176968,71.5,25
184169748,129.3,45
184176974,30.0,11
184176976,62.4,22
184176970,40.3,14
184176971,31.6,11
184176981,44.0,15
184169279,84.0,29
184176979,36.4,13
184169751,429.5,147
184176987,28.8,10
184176990,107.1,37
184176996,27.0,10
184177001,67.4,23
184176992,34.4,12
184176991,27.0,10
184177007,26.3,9
184176998,71.5,25
184177008,163.0,56
184177014,22.6,8
184176994,87.0,30
184176980,89.6,31
184177005,98.0,34
184177021,56.7,20
184178440,56.8,20
184177010,49.5,17
184177012,51.8,18
184178443,27.8,10
184178441,31.3,11
184178444,76.3,26
184177016,136.6,47
184178449,71.9,25
184178461,44.1,16
184178447,34.9,12
184177019,113.7,39
184178446,72.9,25
184178460,81.8,28
184178433,170.2,58
184178454,30.6,11
184177004,26.0,9
184181063,122.7,42
184177003,149.6,51
184181078,19.7,7
184178453,19.9,7
184178439,56.2,20
184181072,78.7,27
184181074,32.1,11
184181085,11.2,4
184178431,106.8,37
184169756,30.3,11
184181089,75.3,26
184181086,31.0,11
184181091,57.8,20
184181092,74.5,26
184178456,56.3,20
184181084,60.1,21
184181100,45.7,16
184178436,39.4,14
184177018,74.0,26
184181087,49.4,17
184181102,80.7,28
184181099,74.8,26
184181088,8.7,3
184181101,79.0,27
184169758,92.4,32
184181103,203.2,70
157457204,720.7,246
184181093,101.4,35
169822850,470.3,161
184182479,14.7,6
184181068,13.9,5
184181071,53.6,19
184182483,38.4,14
184181106,29.8,11
184188827,330.5,113
184188830,107.9,37
184217280,85.6,30
184188821,1050.6,358
184181070,58.9,21
184181067,47.9,17
184217289,36.1,13
184176985,22.2,8
184178457,124.4,43
184217284,64.7,23
184217286,290.8,100
184217291,280.7,96
184217297,181.9,62
184217296,33.2,12
184217295,90.1,31
184217283,122.6,42
184181065,13.3,5
184217281,90.4,31
184181080,106.7,37
184217323,26.8,10
184217293,261.7,90
184217315,116.3,40
184217299,130.8,45
184217303,22.8,8
184217310,64.9,23
184217305,97.2,34
184217321,45.3,16
184181066,29.7,11
184217322,62.0,22
184217309,65.2,23
184181090,76.4,27
184217307,86.4,30
184176999,75.5,26
184217324,251.2,86
184217302,90.7,31
183992569,235.5,81
184217343,90.1,31
184217334,101.6,35
184217335,39.1,14
184217344,59.1,21
184217337,176.1,60
184217327,147.0,51
183872705,1372.5,468
184217325,38.2,14
184217341,66.4,23
184217332,101.4,35
184217346,73.3,25
184217356,21.3,8
184217330,105.3,36
184217348,88.0,30
184181076,14.3,5
184217353,19.0,7
184217351,164.0,56
184217363,17.8,7
184217372,128.4,44
184217373,81.6,28
184153534,327.8,112
184217358,275.3,94
184217362,89.4,31
184217375,377.5,129
184181069,19.1,7
184181104,4.5,2
184178435,19.1,7
184181079,9.5,4
184217383,114.3,39
184181096,109.4,38
184217377,433.1,148
184217360,21.0,8
184217370,97.0,34
184217365,124.8,43
185283559,585.9,200
185304495,822.1,280
184217378,121.3,42
184181097,133.2,46
185304854,47.0,17
185304857,48.0,17
185304858,38.8,14
185304922,518.4,177
185304856,32.2,11
185305053,128.7,44
184181073,74.0,26
185304920,102.5,35
