114573111,1010.8,58
97938206,546.1,31
114573114,299.8,17
114573108,639.0,37
22909133,7318.4,414
114573123,657.1,38
79086561,2491.5,141
114573124,397.9,23
78357294,2750.5,156
114573136,395.7,23
109845323,2400.6,136
97955192,1554.3,88
114573149,392.7,23
114573133,6168.4,349
96621892,2173.0,123
96614585,26351.4,1491
114573099,2246.9,128
97938204,2736.7,155
158587920,1905.6,108
114573144,1507.6,86
114573101,1978.8,112
158575980,394.9,23
114573158,1018.8,58
97955188,1912.9,109
117442425,2770.8,157
78357291,7361.5,417
114573135,401.3,23
158575968,463.9,27
114573130,278.4,16
114573126,1468.5,84
114573122,1377.2,78
96621890,2406.6,137
22909139,1877.7,107
78357293,1329.5,76
158575973,483.2,28
114573097,1536.0,87
97955193,9392.9,532
94517360,806.1,46
114573148,260.5,15
114573131,406.8,24
114573121,837.6,48
79086334,1575.8,90
114573157,406.9,24
97955198,1300.3,74
114573125,2670.1,152
117441753,8398.3,476
172972089,2177.0,124
176593732,85.8,5
176593735,238.0,14
176596543,1739.6,99
176593734,1319.7,75
179041980,61.0,4
204254905,6282.4,356
204352585,125.6,8
178840883,13.4,1
204352593,202.7,12
176596542,1062.7,61
178815429,93.4,6
206290342,2501.4,142
204352592,197.1,12
206290665,2538.2,144
206381090,6965.9,394
189411885,211.6,12
200519316,27336.7,1547
206479648,10856.5,615
206662682,302.3,18
176593737,1490.4,85
176593736,3170.6,180
178808812,195.1,12
207159881,470.0,27
210625454,142.1,9
210625459,156.5,9
210625461,156.1,9
210625460,160.9,10
210627571,160.0,10
210627572,151.7,9
210625456,172.0,10
210627588,167.1,10
210627577,133.8,8
210627582,163.9,10
210627587,156.2,9
210627586,157.0,9
210627575,144.1,9
210627593,171.6,10
210627574,189.8,11
210627592,156.2,9
210627576,158.9,9
210627589,176.6,10
210627580,172.3,10
210627583,144.7,9
210627573,169.5,10
210627584,141.0,8
210627590,155.6,9
210627581,155.1,9
210627594,155.9,9
210627600,143.0,9
210627595,166.7,10
210627602,177.9,11
210627605,157.5,9
223529939,727.9,42
210627601,167.3,10
210627606,144.8,9
223529938,277.1,16
223524041,1881.1,107
210627607,166.2,10
220390794,147.8,9
223559505,186.6,11
211082719,24945.6,1411
223531068,1756.6,100
210627604,157.0,9
223529941,838.3,48
223529935,251.7,15
210627597,162.5,10
224268361,68909.0,3898
210627603,139.6,8
231204354,21795.8,1233
238060663,376.9,22
238061373,2358.8,134
238060899,240.2,14
238061626,766.1,44
238059402,2251.8,128
238117708,8157.7,462
251185136,468.4,27
245264945,6549.2,371
256686852,1215.8,69
262043444,1456.8,83
238114711,920.1,53
267090872,1958.6,111
238114023,716.6,41
254303618,2074.0,118
252916148,21898.7,1239
262042845,602.6,35
267090874,112.5,7
267090865,290.8,17
223723918,278.7,16
267264519,48.4,3
267264518,127.0,8
267488961,17.2,1
267264520,17.5,1
267488962,25.3,2
267488963,39.6,3
267488966,20.7,2
267488967,26.0,2
267826947,226.9,13
267488964,10.4,1
267488968,21.7,2
267488965,31.2,2
267826949,67.4,4
267826951,59.3,4
267826957,432.8,25
267826945,548.3,32
267826954,364.3,21
267826958,60.4,4
267826959,359.3,21
267826961,53.0,3
267826962,11.5,1
267826970,50.1,3
267826967,55.7,4
267826964,422.3,24
267826966,226.0,13
267826969,24.7,2
267826972,49.8,3
267826974,52.8,3
267826975,99.0,6
267826983,58.9,4
267826979,97.1,6
267826982,590.7,34
270046728,584.6,34
267826977,33.2,2
267826980,114.1,7
270049636,137.4,8
269908279,354.2,21
270049637,240.0,14
270046727,1623.6,92
270049638,116.2,7
275427956,700.9,40
275432187,6409.3,363
271172349,101.1,6
283581996,171.0,10
275703149,259.4,15
287498913,961.7,55
287499371,364.1,21
287499310,180.5,11
287499243,96.4,6
287499329,268.1,16
287499655,1207.4,69
287500658,276.6,16
287500887,206.0,12
287499931,448.3,26
287499385,253.8,15
287500888,130.6,8
287500960,118.6,7
287500958,156.3,9
287500886,350.1,20
287500967,310.7,18
287501058,240.5,14
287501059,157.4,9
287501068,248.3,15
287501206,448.0,26
287501143,195.7,12
287501060,160.3,10
287504066,775.4,44
287501061,348.1,20
287503665,184.4,11
287501144,153.3,9
287501319,211.7,12
287501225,129.3,8
287961936,1775.1,101
287505108,236.5,14
78356851,4335.3,246
287962637,1005.9,57
42441518,2679.3,152
42441515,1936.6,110
287505110,637.7,37
78356855,506.0,29
287962822,995.6,57
158575999,917.1,52
78357232,7747.6,439
33141493,2295.2,130
153856152,487.4,28
158584762,1055.3,60
117551184,5093.2,289
287962475,1647.0,94
78357227,14281.0,808
117551188,5165.3,293
78356071,18243.8,1032
117551185,5240.6,297
287962823,344.0,20
287962824,157.5,9
114573098,157.1,9
297229658,84.5,5
287963077,123.0,7
304532191,297.4,17
170362036,5935.0,336
305145013,100.5,6
305143434,2228.7,127
305508770,4659.1,264
305142341,4229.9,240
305510575,6381.6,361
305142337,1222.9,70
305508766,12665.1,717
305510578,85.0,5
305508767,7297.9,413
305510576,129.9,8
204357389,231.6,14
205773133,487.7,28
210625452,155.9,9
210625453,175.0,10
208171768,2200.4,125
305510581,213.7,13
305510583,111.0,7
305510584,208.2,12
305510586,167.5,10
305510589,188.4,11
305510591,188.9,11
305510592,121.3,7
305510593,101.8,6
305510597,123.7,7
305510594,96.1,6
305510599,380.6,22
305510598,127.0,8
305510596,106.1,7
305510600,485.1,28
305510601,411.5,24
305510603,447.0,26
305510605,509.9,29
305510602,354.8,21
305510604,132.8,8
305511986,1069.8,61
305511988,44.5,3
305511990,5050.4,286
305511989,1053.6,60
305556625,224.7,13
305556628,425.8,25
305556631,566.6,33
305556629,484.8,28
305556634,497.2,29
305556644,454.1,26
305556626,214.2,13
305556637,420.9,24
305556633,383.9,22
305556648,555.4,32
305556646,468.0,27
305556650,508.2,29
224088188,443.7,26
224088187,925.8,53
305556652,465.3,27
305556649,488.0,28
305556654,581.6,33
305556655,1033.0,59
305556656,860.7,49
305556657,732.0,42
305556659,985.8,56
