osm_id,code,fclass,name,type
129901267,1500,building,,
129901268,1500,building,,
129901269,1500,building,,
129901270,1500,building,,
129901271,1500,building,,
129901272,1500,building,,
129901273,1500,building,,
129901274,1500,building,,
129901275,1500,building,,
129901276,1500,building,,
129901277,1500,building,,
129901278,1500,building,,
129901279,1500,building,,
129901280,1500,building,,
129901281,1500,building,,
129901282,1500,building,,
129901283,1500,building,,
129901284,1500,building,,
129901285,1500,building,,
129901286,1500,building,,
129901287,1500,building,,
129901288,1500,building,,
129901289,1500,building,,
129901290,1500,building,,
129901307,1500,building,,
129901308,1500,building,,
129901309,1500,building,,
129901310,1500,building,,
129901311,1500,building,,
129901312,1500,building,,
129901313,1500,building,,
129901314,1500,building,,
129901315,1500,building,,
129901316,1500,building,,
129901370,1500,building,,
129901371,1500,building,,
129901372,1500,building,,
129901379,1500,building,,
129901380,1500,building,,
129901381,1500,building,,
129901382,1500,building,,
129901383,1500,building,,
129901384,1500,building,,
129901385,1500,building,,
129901386,1500,building,,
129901388,1500,building,,
129901389,1500,building,,
129901390,1500,building,,
129901391,1500,building,,
129901392,1500,building,,
129901394,1500,building,,
129901395,1500,building,,
129901396,1500,building,,
129901397,1500,building,,
129901413,1500,building,,
129901415,1500,building,,
129901416,1500,building,,
129901417,1500,building,,
129901418,1500,building,,
129901430,1500,building,,
129901431,1500,building,,
129901432,1500,building,,
129901433,1500,building,,
129901434,1500,building,,
129901443,1500,building,,
129901444,1500,building,,
129901445,1500,building,,
129901446,1500,building,,
129901447,1500,building,,
129901448,1500,building,,
129901449,1500,building,,
129901450,1500,building,,
129901451,1500,building,,
129901452,1500,building,,
129901484,1500,building,,
129901485,1500,building,,
129901486,1500,building,,
129901487,1500,building,,
129901488,1500,building,,
129901489,1500,building,,
129901490,1500,building,,
129901491,1500,building,,
129901492,1500,building,,
129901493,1500,building,,
129901494,1500,building,,
129901495,1500,building,,
129901496,1500,building,,
129901497,1500,building,,
129901498,1500,building,,
129901499,1500,building,,
129901500,1500,building,,
129901527,1500,building,,
129901528,1500,building,,
129901529,1500,building,,
129901530,1500,building,,
129901531,1500,building,,
129901532,1500,building,,
129901533,1500,building,,
129901544,1500,building,,
129901865,1500,building,,
129901866,1500,building,,
129901867,1500,building,,
129901868,1500,building,,
129901869,1500,building,,
129901870,1500,building,,
129901871,1500,building,,
129901872,1500,building,,
129901873,1500,building,,
129901874,1500,building,,
129901875,1500,building,,
129901876,1500,building,,
129901877,1500,building,,
129901878,1500,building,,
129901879,1500,building,,
129901880,1500,building,,
129901881,1500,building,,
129901882,1500,building,,
129901883,1500,building,,
129901884,1500,building,,
129901885,1500,building,,
129901886,1500,building,,
129901887,1500,building,,
129901888,1500,building,,
129901889,1500,building,,
129901890,1500,building,,
129901891,1500,building,,
129901892,1500,building,,
129901893,1500,building,,
129901894,1500,building,,
129901954,1500,building,,
129901955,1500,building,,
129901956,1500,building,,
129901957,1500,building,,
129901958,1500,building,,
129901959,1500,building,,
129901960,1500,building,,
129901961,1500,building,,
129901963,1500,building,,
129901964,1500,building,,
129901965,1500,building,,
129901994,1500,building,,
129901995,1500,building,,
129901996,1500,building,,
129901997,1500,building,,
129901998,1500,building,,
129901999,1500,building,,
129902000,1500,building,,
129902001,1500,building,,
129902002,1500,building,,
129902003,1500,building,,
129902004,1500,building,,
129902005,1500,building,,
129902006,1500,building,,
129902007,1500,building,,
129902008,1500,building,,
129902009,1500,building,,
129902010,1500,building,,
129902011,1500,building,,
129902012,1500,building,,
129902033,1500,building,,
129902034,1500,building,,
129902035,1500,building,,
129902036,1500,building,,
129902037,1500,building,,
129902038,1500,building,,
129902039,1500,building,,
129902187,1500,building,,
129902188,1500,building,,
129902189,1500,building,,
129902190,1500,building,,
129902191,1500,building,,
129902192,1500,building,,
129902193,1500,building,,
129902194,1500,building,,
129902195,1500,building,,
129902196,1500,building,,
129902197,1500,building,,
129902198,1500,building,,
129902199,1500,building,,
129902200,1500,building,,
129902201,1500,building,,
129902202,1500,building,,
129902203,1500,building,,
129902204,1500,building,,
129902301,1500,building,,
129902302,1500,building,,
129902303,1500,building,,
129902304,1500,building,,
129902305,1500,building,,
129902306,1500,building,,
129902307,1500,building,,
129902308,1500,building,,
129902309,1500,building,,
129902310,1500,building,,
129902311,1500,building,,
129902312,1500,building,,
129902313,1500,building,,
129902314,1500,building,,
129902315,1500,building,,
129902316,1500,building,,
129902317,1500,building,,
129902318,1500,building,,
129902319,1500,building,,
