osm_id,code,fclass,name,type
188941739,1500,building,,
188941740,1500,building,,
188941741,1500,building,,
188941742,1500,building,,
188941743,1500,building,,
188941744,1500,building,,
188941745,1500,building,,
188941746,1500,building,,
188941747,1500,building,,
188941748,1500,building,,
188941749,1500,building,,
188941750,1500,building,,
188941751,1500,building,,
188941752,1500,building,,
188941753,1500,building,,
188941754,1500,building,,
188941755,1500,building,,
188941756,1500,building,,
188941757,1500,building,,
188941758,1500,building,,
188941759,1500,building,,
188941760,1500,building,,
188941761,1500,building,,
188941762,1500,building,,
188941763,1500,building,,
188941764,1500,building,,
188941765,1500,building,,
188941766,1500,building,,
188941767,1500,building,,
188941768,1500,building,,
188941769,1500,building,,
188941770,1500,building,,
188941771,1500,building,,
188941772,1500,building,,
188941773,1500,building,,
188941774,1500,building,,
188941775,1500,building,,
188941776,1500,building,,
188941777,1500,building,,
188941778,1500,building,,
188941779,1500,building,,
188941780,1500,building,,
188941781,1500,building,,
188941782,1500,building,,
188941783,1500,building,,
188941784,1500,building,,
188941785,1500,building,,
188941786,1500,building,,
188941787,1500,building,,
188941788,1500,building,,
188941789,1500,building,,
188941790,1500,building,,
188941791,1500,building,,
188941792,1500,building,,
188941793,1500,building,,
188941794,1500,building,,
188941795,1500,building,,
188941796,1500,building,,
188941797,1500,building,,
188941798,1500,building,,
188941799,1500,building,,
188941800,1500,building,,
188941801,1500,building,,
188941802,1500,building,,
189069153,1500,building,,
189069155,1500,building,,
189069156,1500,building,,
189069157,1500,building,,
189069159,1500,building,,
189069160,1500,building,,
189069162,1500,building,,
189069164,1500,building,,
189069165,1500,building,,
189069167,1500,building,,
189069168,1500,building,,
189069169,1500,building,,
189099101,1500,building,,
189099102,1500,building,,
189099103,1500,building,,
189099104,1500,building,Calvary Mission Baptist Church,
189099105,1500,building,,
189099106,1500,building,,
189099107,1500,building,,
189099108,1500,building,,
189099109,1500,building,,
189099110,1500,building,,
189099111,1500,building,,
189099112,1500,building,,
189099113,1500,building,,
189099114,1500,building,,
189099115,1500,building,,
189099116,1500,building,,
189099117,1500,building,,
189099118,1500,building,,
189099119,1500,building,,
189099120,1500,building,,
189099121,1500,building,,
189099122,1500,building,,
189099123,1500,building,,
189099124,1500,building,,
189099125,1500,building,,
189099126,1500,building,,
189099127,1500,building,,
189099128,1500,building,,
189099129,1500,building,,
189099130,1500,building,,
