osm_id,code,fclass,name,type
306302395,1500,building,,
306302396,1500,building,,
306302397,1500,building,,
306302398,1500,building,,
306302399,1500,building,,
306302400,1500,building,,
306302401,1500,building,,
306302402,1500,building,,
306302403,1500,building,,
306302404,1500,building,,
306302405,1500,building,,
306302406,1500,building,,
306302407,1500,building,,
306302409,1500,building,,
306302410,1500,building,,
306305122,1500,building,,
306312503,1500,building,,house
306312504,1500,building,,house
306312505,1500,building,,house
306312506,1500,building,,house
306312507,1500,building,,house
306312508,1500,building,,house
306312509,1500,building,,house
306312510,1500,building,,house
306312511,1500,building,,house
306312512,1500,building,,house
306312513,1500,building,,house
306312514,1500,building,,house
306312515,1500,building,,house
306312516,1500,building,,house
306312517,1500,building,,house
306312518,1500,building,,house
306312519,1500,building,,house
306312522,1500,building,,
306312523,1500,building,,house
306312524,1500,building,,house
306312525,1500,building,,house
306312526,1500,building,,commercial
306312527,1500,building,,house
306312528,1500,building,,house
306312529,1500,building,,house
306312531,1500,building,,house
306312532,1500,building,,house
306395387,1500,building,Postal Museum,
306395388,1500,building,,
306451955,1500,building,,house
306451956,1500,building,,house
306451957,1500,building,,house
306451958,1500,building,,house
306451959,1500,building,,house
306451960,1500,building,,house
306451961,1500,building,,house
306451962,1500,building,,house
306451963,1500,building,,house
306451964,1500,building,,house
306451965,1500,building,,house
306451966,1500,building,,house
7159535,1500,building,,school
306527700,1500,building,,
306527701,1500,building,,
309324965,1500,building,Pydiah building,
309324966,1500,building,Old Cinema Lotus,service
319098875,1500,building,,house
327552755,1500,building,Utility Building for Cyber Tower 1,
327669390,1500,building,,house
330506830,1500,building,Saint James Court,commercial
330509540,1500,building,Riverside Court,commercial
330509541,1500,building,Mauritius Passport office,government
333017272,1500,building,,
333017303,1500,building,,
333017307,1500,building,,
334724862,1500,building,,
334724863,1500,building,,
334724864,1500,building,,
334724865,1500,building,,
334724866,1500,building,,
334724867,1500,building,,
334724868,1500,building,,
334724869,1500,building,,
334724870,1500,building,,
337997077,1500,building,Garage Satish,garage
341577024,1500,building,Empreror Restaurant,
341577025,1500,building,,
342475223,1500,building,Ibrahim Abdoola Market Fair,
342476051,1500,building,Century Welfare Association,
342570216,1500,building,,house
342750910,1500,building,ZamZam,
342750911,1500,building,Suffa Centre,
345960637,1500,building,Life Insurance Corporation,
346474395,1500,building,UOM Press,university
346474396,1500,building,Faculty of Ocean Studies (FOcs),university
348702378,1500,building,,
350402505,1500,building,Ébène Tower,
352773850,1500,building,KPMG/MCB Building,commercial
352904511,1500,building,,
352904512,1500,building,,
352904513,1500,building,,
352904515,1500,building,,
352904516,1500,building,,
352904517,1500,building,,
352904518,1500,building,,
352904520,1500,building,,
352904521,1500,building,,
352904522,1500,building,,
352904523,1500,building,,
352904525,1500,building,,
352904526,1500,building,,
352904527,1500,building,,
352904528,1500,building,,
352904530,1500,building,,
352904532,1500,building,,
352904533,1500,building,,
352904535,1500,building,,
352904537,1500,building,,
352904538,1500,building,,
352904539,1500,building,,
352904540,1500,building,,
353468725,1500,building,Munich Mauritius Reinsurance Company,commercial
353488249,1500,building,Flying Dodo Brewery & Restaurant,retail
353489489,1500,building,Ebene Commercial Centre,mall
355526140,1500,building,Mauritius Broadcasting Corporation,commercial
5332610,1500,building,Bagatelle Office Park,commercial
357801339,1500,building,,roof
357801728,1500,building,Ebene Esplanade,commercial
357801729,1500,building,MPCB,commercial
357801730,1500,building,The Axis,commercial
357801731,1500,building,,commercial
357801732,1500,building,,commercial
357801733,1500,building,,commercial
357803004,1500,building,Engen,
357803005,1500,building,,
361459651,1500,building,Shell,roof
361459655,1500,building,Hennessy Park Hotel,hotel
361459656,1500,building,Total,
361459657,1500,building,Indian Oil,roof
362226919,1500,building,,
362226920,1500,building,,
362226921,1500,building,,
365350353,1500,building,,commercial
365350354,1500,building,,
365350356,1500,building,,
365350357,1500,building,,
365350358,1500,building,,
365350359,1500,building,,house
365350361,1500,building,,house
365351894,1500,building,,house
365351896,1500,building,,house
365351897,1500,building,,house
365351898,1500,building,,house
365351899,1500,building,,house
365351900,1500,building,,house
365351901,1500,building,,house
365351902,1500,building,,house
365351903,1500,building,,house
365351904,1500,building,,house
365351905,1500,building,,house
365351906,1500,building,,house
365351907,1500,building,,house
365351908,1500,building,,house
365351909,1500,building,,house
365351910,1500,building,,house
365351911,1500,building,,house
365351912,1500,building,,house
365351913,1500,building,,house
365353786,1500,building,,house
365353787,1500,building,,house
365353788,1500,building,,house
365353789,1500,building,,house
365353790,1500,building,,house
365353791,1500,building,,house
365353792,1500,building,,house
365353793,1500,building,,house
365353794,1500,building,,house
365353795,1500,building,,house
365353796,1500,building,,house
365353797,1500,building,,house
365353798,1500,building,,house
365353799,1500,building,,house
365353800,1500,building,,house
365353801,1500,building,,house
365354313,1500,building,,house
365354314,1500,building,,house
365354722,1500,building,,house
365354723,1500,building,,house
365354724,1500,building,,house
365354725,1500,building,,house
365354726,1500,building,,house
365354727,1500,building,,house
365354728,1500,building,,house
365354729,1500,building,,house
365354730,1500,building,,house
365354731,1500,building,,house
365354732,1500,building,,house
365354733,1500,building,,house
365585033,1500,building,Maison Eureka,house
365689865,1500,building,,hotel
365689866,1500,building,,hotel
365689867,1500,building,,hotel
365689868,1500,building,,hotel
365689869,1500,building,,hotel
365689870,1500,building,,hotel
365705250,1500,building,Domaine de Lagrave Table d' Hote,
367971794,1500,building,Emtel,commercial
367971797,1500,building,NG tower,commercial
367971799,1500,building,1 Cyber City,commercial
367971801,1500,building,Barclays,commercial
367971804,1500,building,Mindspace,commercial
367971805,1500,building,The Catalyst,commercial
369008110,1500,building,,
369008111,1500,building,,
369008209,1500,building,,
369008210,1500,building,,
369008265,1500,building,,
369008266,1500,building,,
369008298,1500,building,,
369008299,1500,building,,
369008300,1500,building,,
369008323,1500,building,,
369008324,1500,building,,
369008325,1500,building,,
