way_id,lat,lon,area,residents
130307161,11.8622939,-15.595638,134.5,5.0
130307166,11.8650104,-15.5951108,198.3,7.0
130307147,11.8638835,-15.5950457,173.5,6.0
130307157,11.865194,-15.5942326,188.5,7.0
130307170,11.8639982,-15.5967208,190.5,7.0
130307172,11.865585,-15.5957763,176.8,7.0
130307173,11.861789,-15.6003936,128.9,5.0
130307171,11.8627875,-15.5960503,149.4,6.0
130307169,11.8642916,-15.5957819,156.3,6.0
130307175,11.8631783,-15.5961421,147.9,6.0
130307177,11.864341,-15.5961227,164.5,6.0
130307176,11.8623282,-15.5951392,173.0,6.0
130307174,11.8629065,-15.5958896,62.2,3.0
130307181,11.8624194,-15.597318,163.5,6.0
130307182,11.8640408,-15.595592,208.2,8.0
130307178,11.8620765,-15.5989407,135.5,5.0
130307184,11.8603781,-15.5977975,186.3,7.0
130307180,11.8647111,-15.5949811,266.4,10.0
130307186,11.8651257,-15.5954507,188.3,7.0
130307187,11.8621102,-15.5953635,260.3,9.0
130307183,11.8630516,-15.5967278,166.6,6.0
130307185,11.8628988,-15.5949458,219.7,8.0
130307189,11.861558,-15.5972374,291.7,10.0
130307192,11.8635283,-15.5971926,194.3,7.0
130307190,11.8641041,-15.5958084,49.9,2.0
130307188,11.8654294,-15.596199,164.7,6.0
130307195,11.8630223,-15.5948076,239.1,9.0
130307193,11.8612656,-15.5994303,162.8,6.0
130307191,11.860818,-15.5966681,164.2,6.0
130307194,11.8654498,-15.5950671,127.5,5.0
130307197,11.8646574,-15.5951001,138.3,5.0
130307200,11.8629936,-15.5963063,236.9,9.0
130307198,11.864877,-15.5961511,171.8,6.0
130307196,11.8646204,-15.5954615,218.1,8.0
130307203,11.8630987,-15.5963396,67.8,3.0
130307202,11.8651979,-15.5949435,226.2,8.0
130307199,11.8615436,-15.5974803,332.7,12.0
130307201,11.861353,-15.5968172,191.2,7.0
130307205,11.8619713,-15.5977042,288.2,10.0
130307206,11.8616111,-15.5978107,258.0,9.0
130307207,11.8653471,-15.5965791,199.4,7.0
130307210,11.8613094,-15.5965635,205.7,8.0
130307209,11.8632808,-15.5954807,206.1,8.0
130307208,11.8613552,-15.5973051,239.7,9.0
130307204,11.8594192,-15.5983312,190.4,7.0
130307213,11.8604119,-15.5969788,107.2,4.0
130307212,11.8625346,-15.5949539,172.3,6.0
130307216,11.8604234,-15.5981566,45.5,2.0
130307211,11.8614528,-15.5987761,157.3,6.0
130307215,11.8625425,-15.5958435,84.7,3.0
130307220,11.8689608,-15.5933326,132.5,5.0
130307218,11.8644031,-15.5967394,147.0,6.0
130300922,11.8698304,-15.5898598,434.9,15.0
130307217,11.8656987,-15.5959118,190.4,7.0
130307219,11.864294,-15.5967797,123.7,5.0
130302908,11.8768115,-15.5922227,1208.2,42.0
130307214,11.8648793,-15.5967782,120.5,5.0
130298629,11.8651784,-15.5957385,139.9,5.0
130307222,11.8611822,-15.5993722,150.4,6.0
130298639,11.8741189,-15.592637,211.8,8.0
130298635,11.865527,-15.5949399,46.0,2.0
130307223,11.8603709,-15.5975361,116.5,4.0
130307229,11.8622827,-15.5961115,208.9,8.0
130307228,11.8616526,-15.5961556,213.6,8.0
130307230,11.8640508,-15.5947853,125.3,5.0
130307227,11.8633363,-15.5949961,99.6,4.0
130307226,11.8622944,-15.5964884,152.2,6.0
130307233,11.8653869,-15.596428,43.9,2.0
130307234,11.8622139,-15.597309,240.3,9.0
130307235,11.8639051,-15.5940627,156.9,6.0
130307236,11.8648334,-15.5963041,157.0,6.0
130307240,11.8761949,-15.5915248,194.3,7.0
130307241,11.8647463,-15.5952607,146.7,6.0
130307239,11.8736029,-15.5917448,143.4,5.0
130307242,11.8637632,-15.5966185,356.0,13.0
130307250,11.8603142,-15.5982047,109.1,4.0
130307248,11.861713,-15.5956644,178.6,7.0
130307249,11.8607011,-15.5971447,202.5,7.0
130307247,11.8637548,-15.596783,183.8,7.0
130307254,11.8612521,-15.5978808,273.8,10.0
130307252,11.86194,-15.600378,206.0,8.0
130307256,11.8652535,-15.5943678,78.7,3.0
130307261,11.8646291,-15.5959801,631.0,22.0
130302932,11.860781,-15.5969945,255.9,9.0
130307262,11.8654077,-15.5958973,231.3,8.0
130307251,11.8657146,-15.5959822,225.3,8.0
130307257,11.8621081,-15.5961067,145.9,5.0
130307253,11.8604992,-15.5986571,133.6,5.0
130307260,11.8610784,-15.5972877,191.0,7.0
130307255,11.8639447,-15.5949006,152.1,6.0
130307258,11.8615276,-15.5970302,83.4,3.0
130307268,11.8618907,-15.5990763,177.1,7.0
130307259,11.8626578,-15.5953913,116.7,4.0
130302935,11.8607976,-15.5985721,185.4,7.0
130307269,11.8603707,-15.5973564,104.1,4.0
130307270,11.8623857,-15.5960959,234.7,9.0
130307271,11.8762443,-15.5938646,160.2,6.0
130307273,11.8603967,-15.5976852,155.9,6.0
130307264,11.8652607,-15.595051,147.9,6.0
130307272,11.8691173,-15.5946879,188.3,7.0
130307275,11.8616936,-15.5983809,60.5,3.0
130307274,11.8638374,-15.5951893,275.1,10.0
130307277,11.8646416,-15.5974659,113.3,4.0
130298699,11.8617324,-15.5971754,87.8,4.0
130307278,11.865627,-15.5950472,122.2,5.0
130307280,11.8644772,-15.5955984,122.2,5.0
130307282,11.8639809,-15.5958433,141.8,5.0
130307276,11.8626034,-15.5950716,123.8,5.0
130307283,11.8627326,-15.5961493,232.2,8.0
130307284,11.8611161,-15.5966119,92.4,4.0
130307287,11.8656612,-15.5966265,153.9,6.0
130307286,11.8644062,-15.5964063,173.1,6.0
130307289,11.8660636,-15.596183,92.4,4.0
130307290,11.8630085,-15.5953761,88.7,4.0
