way_id,lat,lon,area,residents
173253945,-11.2052398,13.8400443,1567.8,62.0
173251013,-11.2047268,13.8414967,218.1,9.0
173254494,-11.2025966,13.8417541,260.2,11.0
173254735,-12.7617031,15.6926308,1534.8,60.0
173254909,-17.0649922,15.7289079,1484.3,58.0
173253946,-12.8001935,15.7498045,789.0,31.0
173256717,-8.8573392,13.2816326,885.1,35.0
173623506,-8.8341918,13.2597767,192.8,8.0
173256721,-8.8994844,13.2669652,907.8,36.0
173254497,-12.7701152,15.7073686,48.6,2.0
173255789,-12.7629299,15.7525445,16.9,1.0
173816664,-12.7607213,15.6934189,1404.9,55.0
173623509,-12.7616487,15.6945138,212.7,9.0
173822031,-12.7608143,15.6933724,3017.7,118.0
173255792,-8.8372142,13.2599451,99.2,4.0
173250991,-12.7622472,15.6935816,880.1,35.0
173253871,-12.76239,15.6936722,232.1,10.0
173256720,-12.7650146,15.7522701,37.2,2.0
183550567,-12.7614741,15.6942069,1555.4,61.0
173623507,-12.6435326,13.46318,262.7,11.0
183716812,-14.9195809,13.4851998,1938.2,76.0
173250999,-12.7612655,15.6930074,480.8,19.0
174330652,-12.7770207,15.7335065,499.9,20.0
174330664,-12.77646,15.7333857,6801.9,266.0
173250997,-14.9196949,13.4790067,801.1,32.0
174330678,-12.7610728,15.6936908,1155.3,46.0
183802890,-14.917832,13.4899363,835.3,33.0
173256718,-8.996808,13.2893371,115.2,5.0
183716962,-14.9092112,13.5095675,1227.6,48.0
183803968,-12.7624558,15.6937257,191.4,8.0
183802889,-12.7615262,15.6933142,740.9,29.0
183807446,-12.7774559,15.7344278,4373.0,171.0
173623508,-8.8335854,13.2119375,81.3,4.0
183940444,-9.2818692,14.9849066,136.2,6.0
184071408,-17.2722062,11.786308,1164.9,46.0
183853998,-12.3413563,13.551763,4342.6,170.0
184071406,-12.7765334,15.7375375,358.7,15.0
184071410,-12.7623946,15.6934491,71.5,3.0
183973851,-8.8151168,13.230177,7125.3,279.0
173250993,-12.7765025,15.7374886,245.9,10.0
184071411,-12.4323577,13.5397471,1103.6,44.0
151225008,-12.7772229,15.7338514,243.3,10.0
184071409,-12.7773961,15.7480327,238.3,10.0
184071415,-12.7702414,15.7394182,247.9,10.0
183802891,-8.896255,13.2661492,2575.9,101.0
184071407,-12.327221,13.5693108,49.7,2.0
184253700,-11.2052849,13.8425751,11053.4,432.0
184071412,-12.7825252,15.7326943,2599.0,102.0
184071413,-8.800696,13.2564796,147.1,6.0
184071418,-8.8096694,13.236425,1055.2,42.0
184071417,-8.8538796,13.295619,757.1,30.0
184252920,-11.2046555,13.8412004,658.5,26.0
184294418,-11.1985951,13.8401924,3291.0,129.0
190064992,-12.7782454,15.732181,213.2,9.0
190404430,-12.7781042,15.7328653,329.8,13.0
184071414,-12.7814629,15.731986,2505.8,98.0
190404431,-12.7780691,15.7289241,1809.8,71.0
184293941,-8.9624522,13.1584077,2285.7,90.0
190405229,-14.9493267,13.538196,1698.3,67.0
184071416,-12.7811754,15.7328146,195.3,8.0
190449616,-8.8210696,13.2262312,68.3,3.0
190449614,-12.7768119,15.730713,585.7,23.0
190064991,-12.7776781,15.7351738,13684.6,535.0
190445927,-15.1850531,13.6929376,3582.4,140.0
191362352,-12.7818293,15.7335984,1917.1,75.0
191689504,-8.9888532,13.2882911,1971.0,77.0
190450801,-12.7770953,15.7322768,1997.2,78.0
191581631,-12.7779985,15.7288143,246.4,10.0
190405000,-12.7773243,15.7295009,1965.9,77.0
190448538,-12.7780017,15.73067,766.7,30.0
191361130,-12.7778879,15.7309129,5094.9,199.0
192079378,-11.2024494,13.8416168,294.0,12.0
190405230,-12.7747759,15.7311606,940.3,37.0
173251008,-8.88283,13.1843265,524.9,21.0
190450881,-12.7782659,15.7301866,1911.3,75.0
95787252,-11.203408,13.8426504,143.4,6.0
173251005,-12.7772114,15.7318074,347.5,14.0
192227359,-12.7751836,15.7319827,1773.4,70.0
191581630,-12.7781407,15.7309503,182.2,8.0
195694029,-12.7815925,15.7322779,110.0,5.0
195694027,-12.7822724,15.7326639,121.3,5.0
192080014,-12.778127,15.7299834,5111.8,200.0
195694024,-12.7815087,15.7324926,531.5,21.0
195694031,-12.778552,15.7293211,80.8,4.0
194905590,-12.7741837,15.7315062,416.3,17.0
195694025,-12.7814137,15.7326528,217.6,9.0
193638693,-12.779028,15.7293141,664.8,26.0
173251017,-12.7752906,15.7311886,88.4,4.0
173253872,-12.7780942,15.7287302,484.9,19.0
195694035,-12.778045,15.7300558,123.6,5.0
195694030,-12.7770784,15.7309045,299.6,12.0
195694028,-12.7779279,15.7291109,133.9,6.0
195694034,-12.7624354,15.6939907,108.4,5.0
192227457,-12.7816665,15.7320632,1048.1,41.0
195694033,-12.7739719,15.7319243,176.0,7.0
195694036,-8.818709,13.2257311,112.7,5.0
195694032,-12.7781862,15.7322931,111.8,5.0
195694040,-12.7786912,15.7290723,13.5,1.0
195694041,-12.7783115,15.7332063,250.3,10.0
195694038,-12.4320927,13.5397589,257.9,11.0
195694045,-12.7753225,15.7327417,191.6,8.0
195694039,-12.7770133,15.7325757,108.0,5.0
173255791,-12.7778322,15.7289685,775.2,31.0
195694049,-12.7801829,15.7345058,180.3,8.0
195694048,-12.7813928,15.7321937,71.5,3.0
173251015,-12.7778309,15.7310343,1791.4,70.0
195694037,-12.7780632,15.7305416,156.9,7.0
195694053,-12.7776533,15.732863,120.4,5.0
195694054,-12.7782022,15.7308312,114.1,5.0
195694051,-12.7789209,15.7292324,204.8,8.0
195694050,-12.7776637,15.7287956,75.5,3.0
195694044,-12.7745022,15.7319544,121.8,5.0
195694052,-11.2016841,13.8355847,159.9,7.0
195694046,-12.7752975,15.7332461,178.1,7.0
195694043,-12.7779585,15.7297148,273.2,11.0
195694047,-12.7826664,15.7327527,116.7,5.0
195694056,-12.7789779,15.7289544,118.7,5.0
195694058,-12.7792922,15.7287606,193.4,8.0
195694055,-12.7748579,15.7318542,160.0,7.0
195694059,-12.7769495,15.7324893,62.2,3.0
195694057,-12.7782568,15.7307144,264.4,11.0
195694060,-12.7778651,15.7325687,245.3,10.0
195694062,-12.7788253,15.7289942,83.0,4.0
195694066,-12.7774337,15.7294823,192.9,8.0
195694064,-12.7753886,15.733106,843.1,33.0
195694063,-12.7773093,15.7321507,353.1,14.0
195694069,-12.7779425,15.7307891,134.9,6.0
195694072,-12.7772196,15.7300684,124.7,5.0
195694071,-8.897023,13.2676933,499.6,20.0
195694065,-12.7745618,15.7315132,146.8,6.0
195694068,-12.777871,15.7290432,31.8,2.0
195694067,-8.8205666,13.2269765,131.5,6.0
195694070,-12.7826291,15.7215835,175.5,7.0
195694061,-12.7765135,15.7305822,111.3,5.0
195694077,-12.781309,15.7324084,124.1,5.0
195694074,-11.2025001,13.8415586,116.8,5.0
195694079,-8.8108932,13.2536985,105.3,5.0
195694084,-8.8161112,13.2343442,51.3,3.0
195694082,-8.8109711,13.2544019,294.5,12.0
195694080,-8.8167573,13.2292474,111.0,5.0
195694094,-14.6662154,17.6951413,123.6,5.0
195694076,-14.6966013,16.0639912,38.8,2.0
195694095,-8.8537815,13.2956202,73.9,3.0
195694089,-8.8103839,13.2552103,122.7,5.0
195694097,-12.6210694,13.1741657,119.2,5.0
195694098,-12.7780258,15.7286835,65.8,3.0
195694083,-8.8113293,13.2508468,493.8,20.0
195694088,-12.7812317,15.7326214,152.2,6.0
195694085,-8.8095001,13.248683,112.6,5.0
