way_id,area
305705061,84.8
305705063,89.3
305705062,103.4
305705067,99.9
305705068,197.9
287962825,390.0
305705066,72.2
305705065,80.1
305705064,91.2
287505106,191.2
305705071,206.0
305705072,88.0
305705069,145.8
287963079,193.0
305705073,302.6
297229660,1026.4
287963078,44.1
287963080,441.9
289962756,1297.4
287963074,147.9
297229661,6777.8
287963076,172.1
287963073,212.3
305705070,96.1
297229662,484.3
305510574,598.7
305705076,130.0
305705075,391.0
305510580,173.5
305510577,106.7
305705078,88.8
305705074,117.5
305705079,86.7
305705082,99.3
305705083,433.8
305705085,90.4
305705084,139.8
305705087,160.5
305705089,162.7
305705091,101.4
305510587,330.3
305705093,104.8
305510590,178.6
305705090,243.1
305705100,118.8
305705098,214.4
305705097,86.6
305705101,113.1
305705094,197.0
305705096,87.9
305705102,192.2
305705099,115.4
305705105,281.6
305705103,187.6
305705152,165.5
305705104,112.8
305705155,477.1
305705106,290.1
305705156,165.0
305705157,201.9
305705158,177.9
305705161,163.3
305705164,150.7
305705159,151.4
305705160,94.8
305705163,134.0
305705168,132.2
305705167,245.5
305705171,217.2
305705170,104.5
305705162,192.7
305705169,104.9
305705166,147.1
305705172,92.0
305705173,108.1
305705175,69.1
305705174,45.8
305705176,86.6
305705177,674.5
305705179,162.1
305705178,152.1
305705183,1099.8
305705182,608.3
305705180,179.7
305705185,3883.5
305705624,1012.3
305705186,922.1
305705187,200.4
305706143,552.4
305707469,328.7
305707468,1447.3
305707470,269.4
305706142,134.5
305707473,261.7
305706144,409.5
305707475,128.5
305707472,319.1
305707474,64.7
305707476,211.0
305714042,14158.1
305708958,300.0
305714045,1870.0
305708959,136.3
305714046,1069.0
305556678,895.0
305556680,1172.7
305714047,208.1
305714051,1844.4
305705165,114.4
305714053,441.4
305714919,121.1
305714922,156.6
305714920,83.4
305714928,61.9
305714925,336.4
305714935,105.7
305714930,869.7
305714933,174.2
305714934,58.7
305714932,109.9
305714936,90.2
305714938,90.0
305714937,88.1
305714940,186.5
305714939,180.7
305714941,369.1
305714942,92.5
305714943,99.2
305714946,343.7
305714945,180.1
305705080,111.6
305714944,149.6
305586548,3026.7
305705081,118.4
305705018,191.6
305714952,58.8
305714950,82.7
305714953,184.5
305714947,89.4
305714948,84.6
305714949,91.4
305714955,79.4
305714956,105.5
305714957,132.5
305714954,88.5
305714958,63.7
305714959,70.1
305714961,194.3
305714964,12236.6
305714962,32037.2
305714960,192.0
305714967,1293.0
305714965,2018.3
305718518,123.7
305714966,1528.1
305718520,113.2
305718521,198.8
305718519,94.5
305718524,192.7
305718523,667.0
305718525,185.1
305718526,170.7
305718522,131.2
305718527,150.8
305718528,108.3
305718529,180.4
305718535,102.0
305718533,127.8
305718530,145.8
305718539,255.8
305718536,86.6
305718532,69.9
305718537,241.6
305718541,143.5
305718544,105.4
305718542,142.2
305718549,108.0
305718546,89.7
305718543,136.7
305718547,119.9
305718551,98.4
305718553,97.4
305718554,75.7
78356845,506.4
78357222,9845.4
42441517,5017.9
78357292,2872.7
78356876,7186.8
42441511,1921.8
78357228,6562.3
78356871,710.4
305718556,216.9
78357224,3279.1
305718555,138.8
78356857,3434.4
78357226,4751.7
305718557,83.9
305718560,251.9
305718562,94.0
305718559,159.3
305718561,162.7
305718558,100.6
305718563,71.2
305718567,79.6
305718565,80.1
305718568,42.5
305718570,115.3
114573096,639.0
305718571,42.6
305718575,112.5
305718573,96.6
305718580,271.4
305718577,88.8
305718576,75.0
172972091,2365.3
305718579,91.4
176593725,117.5
176593729,1227.1
172972097,3532.3
172972088,955.3
176593726,468.5
176593724,483.1
305718582,102.1
176593727,1671.4
305742002,1492.6
305742010,83.6
305742004,119.8
172020550,306.4
305718583,106.7
305742003,89.7
305718581,114.8
206271034,293.3
305718584,101.8
305742009,110.8
176593728,1866.5
176593730,141.9
305742012,476.1
305743169,1426.9
204357397,340.1
176593733,8310.6
204357392,220.5
210625451,177.5
305742005,63.6
305742008,91.4
305705077,147.0
305743170,1216.4
305748568,1314.1
305753055,1475.9
305753056,936.9
305753058,324.7
305848448,3594.1
305848447,1190.8
305848445,1736.3
305848449,4536.6
305853042,663.5
305852774,994.4
305852776,1323.9
305852772,391.3
305914497,225.0
305960017,41.5
306245190,52.0
306245191,45.5
306152054,1453.1
305960014,977.1
305960018,11.6
306245192,47.0
306245194,45.9
306245195,49.5
306245193,38.8
306151801,276.4
306245202,48.3
306154728,2739.3
306245196,48.2
306245200,45.7
306245205,43.2
306245203,52.1
306245199,43.0
306159413,8058.9
306245207,50.5
306245198,48.2
306245208,48.4
306245212,55.8
306245197,39.9
306245209,44.6
306245201,44.2
306245206,54.2
306245210,50.0
306245204,46.2
306245211,45.1
306245214,54.4
306245213,54.2
306245217,43.0
306245215,42.4
306245216,47.2
306245218,45.3
306245219,43.2
306245221,51.1
306245224,51.2
305705086,129.2
305705095,211.3
306245225,47.0
306245220,52.7
306245222,54.8
306245226,57.0
306245232,423.5
306245235,104.9
306245223,51.3
306245240,66.9
306245233,208.5
306245238,88.2
306245244,74.3
306245234,49.7
306245249,79.4
306245237,117.5
306245250,149.6
306245236,103.8
306245241,91.2
306245246,103.6
306245255,97.4
306245252,72.7
306245256,116.5
306245251,84.1
306245258,95.5
306245243,90.2
306245247,83.1
306245260,157.8
306245242,88.1
306245245,127.6
306245253,64.3
306245261,63.3
306245269,2881.3
306245248,176.1
306247745,5040.6
306245257,109.8
306245254,260.7
306245259,101.7
306247749,1006.4
306247746,876.5
306247751,186.1
306247753,210.9
306247756,207.3
306247755,190.2
306247758,237.1
306247759,202.6
306247765,211.1
306247761,200.1
306247764,222.0
306247766,194.7
306247763,221.7
306247767,199.7
306247769,180.1
306247768,192.1
306247770,209.2
306247772,172.8
306247773,210.5
306247771,207.0
306302371,201.5
306302378,202.1
306302379,204.1
306302374,210.2
305708956,826.3
306302382,170.0
306247774,186.8
305707477,96.7
306302380,198.1
306302373,191.1
306302372,188.3
306302376,198.3
306302384,113.5
306302381,118.6
306302377,202.9
306302386,713.6
306302387,3836.2
306302391,2503.0
306302375,189.2
306302389,1173.1
306302393,1831.4
306302390,2808.4
306302392,3427.9
306302383,209.9
306302395,1837.3
78356065,17854.1
305708957,4418.8
306302396,1991.9
306302385,741.8
306302388,5876.6
306302394,2115.6
260140873,1157.2
306302397,1965.1
305714050,1121.5
305714049,2334.0
261374166,6953.6
306302399,2520.7
306302400,4307.3
306302402,1915.4
306302404,4107.0
306302403,2677.2
305714056,4232.1
306302406,439.8
306302405,208.7
306302407,6842.4
306305122,2073.9
306312504,198.2
306312505,201.6
305714055,164.0
305714057,160.7
306302410,5081.0
306302409,4480.5
306312509,214.1
305714926,75.0
306312508,111.9
306312506,205.4
305714921,99.4
306312503,192.8
306312512,221.1
306312513,185.4
306312516,222.2
306312517,189.7
306312515,202.2
306312507,199.9
306312514,169.4
306312519,192.3
306312511,183.4
306312524,157.0
305714927,131.0
306312510,213.4
306312518,214.3
306312522,1190.3
306312526,240.3
306312527,181.7
306451955,114.7
306312523,479.3
306312529,180.1
306395388,611.9
306395387,615.7
306312531,430.1
306312528,239.0
306451961,117.7
306451963,122.9
306312525,258.0
306451957,101.8
306451959,108.4
306312532,123.9
306451962,115.5
306451956,110.0
306451966,139.4
306451964,108.8
306451960,118.6
306527700,1541.8
306451965,148.9
309324966,432.0
306527701,673.4
309324965,352.6
327552755,1310.3
330506830,1686.2
327669390,92.2
333017303,3567.6
333017272,2194.8
330509540,1003.1
330509541,801.4
334724864,327.9
334724867,327.6
334724868,321.2
334724869,328.3
333017307,907.3
334724866,312.4
334724863,290.7
334724865,325.5
337997077,1336.1
342570216,181.8
341577024,287.4
342476051,606.7
342750910,312.8
342475223,2663.0
342750911,1156.7
348702378,2121.4
352904512,232.8
341577025,692.7
352904515,315.6
352904518,915.6
346474395,615.5
352904516,24.0
352904513,3233.9
352904520,362.8
345960637,1733.8
352904511,4962.6
352904526,57.8
352904525,1146.5
346474396,289.2
352904532,1011.8
350402505,910.4
352773850,1007.5
352904527,2447.5
352904521,205.7
352904517,1961.7
352904528,124.5
352904537,5252.4
352904535,314.0
352904522,3736.1
352904539,511.0
352904523,2002.2
352904530,248.1
352904540,938.4
352904533,355.1
352904538,187.9
353489489,10425.9
353468725,1059.9
353488249,752.2
357801339,326.7
355526140,5571.3
5332610,14.1
357801729,682.6
357801732,1092.4
357801728,1034.8
357803005,327.3
357801731,1032.5
357801733,1340.4
361459655,4281.9
357801730,949.6
361459656,176.2
362226920,339.0
365350354,194.1
362226919,275.0
357803004,846.7
365350357,822.4
361459651,457.3
365350353,560.3
365350359,115.3
365350356,1247.2
362226921,987.3
361459657,169.9
365350358,250.5
365351896,75.4
365351894,189.7
365351899,182.5
365351902,238.5
365351900,118.4
365351901,130.3
365351905,178.5
365351897,106.9
365351903,192.0
365351906,179.9
365350361,190.7
365351910,209.7
365351904,252.9
365351909,428.1
365353786,98.4
365351898,129.7
365353788,186.8
365353787,97.7
365351912,243.6
365351908,161.2
365351913,152.5
365351907,141.8
365351911,178.7
365353793,353.9
365353792,132.6
365353794,278.5
365353797,195.6
365353796,147.4
365353800,317.7
365353798,115.7
365353795,158.9
365353799,221.2
365353801,147.0
365354722,117.7
365354723,196.8
365354313,456.7
365354725,132.3
365354726,174.3
365354727,163.2
365354724,221.8
365354314,290.2
365354729,148.9
365585033,888.4
365354731,232.6
365689865,436.4
365689870,232.4
365354728,111.5
365354732,188.9
365689868,259.2
367971794,1264.6
365689866,228.1
365689867,238.8
367971804,1935.6
365705250,566.9
367971799,4364.9
365354733,161.6
367971805,1263.5
365689869,263.8
369008210,1410.4
369008300,450.1
369008298,510.6
369008299,549.1
369008266,167.1
367971801,2087.6
367971797,1201.5
369008265,710.5
369008209,1464.6
369008110,708.6
369008111,3487.5
369008353,722.6
365354730,197.4
369008323,206.8
369008325,212.3
369008354,193.5
369008591,113.4
369008590,394.2
369008649,1670.1
369008739,96.1
369009690,195.1
369008592,305.0
369009691,248.1
369009793,237.9
369009794,220.7
369009692,145.1
369009831,925.9
369008740,98.3
369009795,176.4
369009796,225.4
369009832,448.1
369009815,173.4
305718564,39.3
371129270,2377.3
369009814,142.8
371850910,117.7
371124214,346.5
371850912,201.0
370327384,600.7
371851061,827.4
371851088,3616.1
371123402,215.8
371852241,309.8
371853985,602.5
371850791,4063.4
371853987,231.3
371852125,689.0
371854135,501.8
371852543,260.4
371854132,7638.5
371854133,319.5
371853800,342.2
371852127,659.8
371854136,74.0
371860228,1626.2
371860238,39.0
371854092,29072.4
371859907,245.5
371854023,271.6
371860237,144.2
371854134,731.6
371860241,382.7
371861451,440.9
371861455,884.8
371861457,2275.1
371861456,663.6
371861453,670.7
371998779,967.2
371861454,394.4
371861452,1387.7
371862643,234.4
371997496,434.6
372005924,135.1
372013285,512.5
372014794,1300.7
372014486,424.0
372002983,2003.6
372150037,433.9
372002984,1398.3
372150030,493.2
372150106,129.4
372303740,628.0
372299748,144.1
372084994,1318.7
372085227,4391.6
372150614,1919.7
372150601,583.7
372303744,596.5
372623821,219.9
373366557,1464.5
372303741,1023.2
373366561,1128.9
373366563,293.8
373366567,532.4
373366566,250.2
373366572,581.6
373366565,166.8
373366570,4188.8
373366560,259.7
373366559,1358.3
373366558,447.8
305510595,99.4
373366568,1935.9
306147665,2715.5
306148815,3936.8
375054892,1619.9
375067866,1310.7
375067865,434.6
379773509,201.4
379773508,1063.2
379778244,149.8
379778247,121.3
379778245,126.6
379778248,104.5
379778250,132.9
379778242,153.1
379778246,117.0
379778249,144.7
379778251,97.7
379778256,144.5
379778255,159.3
379778252,113.9
379778243,155.8
379778259,148.9
379778257,151.6
379778254,195.8
379778253,117.5
379778260,146.3
379778262,121.4
379778258,152.1
379778261,144.2
379778265,133.5
379778264,144.1
379778266,113.1
381718903,74.5
381718906,337.8
381718908,63.4
379778267,4814.8
381718909,69.7
379778263,136.4
381718902,247.9
381718905,188.1
381718904,128.3
381718907,72.4
381718911,336.1
381718912,103.4
381718910,73.3
381718914,77.6
381764445,61.0
381718913,71.3
381758832,89.9
381764446,94.9
381764447,21.6
381764448,17.8
381764444,108.6
382270905,608.4
381764449,992.1
382544860,863.5
382270904,3119.4
382544856,1372.5
381764450,1172.7
384216177,760.1
382544859,1350.0
384216176,1161.0
382544857,124.9
384216179,115.0
384216183,756.8
384216180,387.8
384216181,106.5
382544862,775.9
384278403,230.8
384278404,121.0
387218164,7130.2
387884644,119.7
387884642,350.7
384216184,392.9
387884645,171.2
387884643,99.6
387884647,130.9
387884648,536.4
387884649,738.7
305556672,1008.5
387884646,156.0
306302398,1686.0
387884651,282.2
387884650,360.3
305556684,1091.6
387884652,291.0
387884653,286.7
387884654,200.2
306302401,2098.6
387884655,307.6
387884657,291.2
387884658,354.2
387884656,113.6
387884660,183.7
387884661,182.9
387884665,181.5
387884663,97.6
387884659,192.5
387884666,206.2
387884667,273.9
387884672,315.1
387884670,284.0
387884662,128.6
387884664,182.4
387884669,253.8
387884673,311.6
387884668,293.7
387884675,155.5
387884677,885.1
387884676,208.2
387884678,58.0
387884671,324.4
387884674,307.1
387884679,761.6
389009358,2289.9
387884968,40.5
389013882,5168.4
388556352,3812.4
399492309,597.8
392041490,1164.8
392041489,1958.2
306451958,104.9
397578808,3051.6
397578807,1505.1
399492310,598.0
399492312,79.3
399492311,597.9
399492313,79.3
401444791,426.2
401444793,181.0
401444801,92.9
402786491,308.7
402786497,285.3
402786493,173.3
402786495,350.5
402786492,322.6
402005961,206.7
402786501,345.0
319098875,18.1
402786502,76.3
402786499,39.4
404650021,1335.2
402786500,40.8
402786503,67.7
334724862,299.5
404650023,1097.6
404650020,1050.3
404650027,1335.2
404650028,1335.0
404650024,1097.6
404650022,1097.6
404650019,1097.6
404650018,1335.8
404650029,1335.2
404644641,185.2
404650026,1097.6
406525460,144.4
404650025,1334.6
334724870,322.2
406525461,149.8
406525459,285.1
406525463,158.2
406525464,291.9
406525462,156.1
406525467,213.5
406525466,83.9
406525469,98.4
406525465,206.2
406525470,232.6
406525471,170.9
406525468,358.2
406525472,280.4
406525473,500.6
406525476,91.7
406525477,144.6
406525478,171.9
406525479,135.4
406525483,169.6
406525480,106.0
406525482,164.2
406525486,210.7
406525484,168.0
406525485,252.8
406525488,130.9
406525487,139.2
406525474,146.4
406525475,245.4
406525481,264.9
406528316,538.3
406528325,412.7
406525490,323.5
406528314,241.4
406528323,361.7
406528321,127.3
406528330,301.0
406525489,162.1
406528315,1672.0
406528319,317.0
406525491,162.5
406528318,1254.8
406528317,483.9
406528320,199.5
406528326,296.0
406528328,236.1
406528331,806.3
406528333,141.3
406528327,303.0
406528329,1047.4
406528324,487.3
406528322,842.6
406528337,758.5
365353789,227.7
406528338,562.5
406528342,2164.0
406528334,148.3
406528340,240.4
406528339,326.9
406528335,470.0
406528332,535.9
365353790,125.3
406528348,277.0
406528345,904.2
406528350,195.3
406528343,916.7
406528351,241.8
406528349,374.2
406528355,268.5
406528354,292.8
406528352,1072.1
406528356,978.6
406528353,354.4
406528358,412.0
406528361,234.4
406528357,544.1
406528359,367.7
406528363,291.5
406528364,832.6
406528366,223.8
406528362,196.9
406528360,233.0
406528367,908.0
406995321,2071.6
407269839,1814.3
406528365,1050.3
407269842,1481.0
406995345,2003.6
407269844,83.5
406528368,825.5
407269838,1481.6
407269846,1481.2
407269845,33.8
407269840,96.0
369008324,357.2
407269841,188.5
407269849,171.2
407269847,1191.5
407269848,1481.7
407366954,1129.6
407269843,82.9
407366956,1130.1
407366957,1129.6
408059249,1477.6
408059252,723.4
408059251,1497.7
409056074,513.9
409056076,442.7
408059248,1738.2
409056078,956.0
408059253,2000.1
408059254,718.3
409056073,985.5
409056080,933.7
409064215,726.3
409056082,933.7
409064217,773.0
409056083,944.8
409056085,927.5
409056084,970.1
409064219,1662.3
409064218,1181.4
409056081,909.0
409064216,772.4
409064220,726.3
409064221,801.9
409064224,1211.1
409064228,772.9
409064225,772.4
409064226,802.3
409064222,726.3
371852132,2621.7
409064227,772.4
409064231,773.0
371854137,83.3
409064223,801.9
409064229,772.4
409064230,726.2
371853944,448.4
409064233,772.9
409064234,801.9
371859610,835.9
371854150,650.3
371858108,1649.8
409064237,726.3
371854735,584.7
409064232,801.9
409064235,772.9
409064238,772.3
409064239,1263.5
409064236,963.8
371861450,534.9
409069255,1068.0
409069258,971.3
409069257,241.9
409069256,1190.5
409069253,969.0
409069254,744.2
409069259,1004.7
409069260,1386.7
409069262,261.3
409069263,257.0
409069267,373.4
409069265,251.8
409069261,511.4
409069271,895.4
409069272,1203.7
409069266,965.0
409069268,971.3
409069273,912.0
409069274,1170.6
409069275,1386.8
409069277,1201.6
409069276,319.5
409069278,1387.2
409069279,259.4
409069282,132.5
371861017,1602.6
409069280,225.7
409069286,911.5
409069284,971.3
409069291,320.2
409069285,971.1
409069283,950.2
409091860,373.5
375054883,2677.7
409069290,402.8
409069287,787.8
409069281,932.4
409100376,974.0
409069288,950.0
409100377,1173.6
409100374,973.4
409100375,986.0
409069289,299.1
409100378,1173.4
409279877,892.2
409279874,961.9
379778239,153.2
379773511,172.5
409100379,262.9
409279879,2233.8
379778240,163.9
409279878,855.2
409279876,881.3
409820420,1032.0
379773510,205.9
409820425,1003.2
409820428,1032.0
409820430,851.6
409820429,1031.9
409820431,982.2
409827422,44.8
409827420,283.0
409827423,620.2
409827419,7858.7
409820432,975.0
409827424,55.7
409820433,902.3
409827427,70.5
409827426,227.0
410112740,1951.7
410112746,1051.8
409827425,86.6
409827497,9908.8
410112748,1807.4
410112745,279.2
410112737,424.1
410112741,270.4
410112854,1167.5
410112744,302.4
409993477,204.0
410112743,2967.0
410112855,1081.4
410112859,1233.6
410112856,1273.6
410654089,156.4
410112858,1333.8
410112857,1262.4
410654095,657.9
410652995,184.0
410654097,996.4
410269569,5738.3
410655068,298.2
410654094,4186.9
410652993,94.0
410654096,3841.0
410655070,142.4
410655373,29062.0
410655374,7098.1
410668008,437.0
410668567,1061.7
410655069,715.5
410668566,372.8
410655375,16434.4
410668571,56.4
410668570,55.6
410668568,816.4
410668569,823.2
410668572,69.4
410668573,1068.5
410668574,405.7
410668578,957.5
410668577,242.8
410668575,82.1
410668576,1014.6
410668579,509.0
410805342,184.7
410805344,317.3
410668580,95.9
410805346,1198.5
410805348,316.7
410805351,302.3
410805357,500.5
410805353,148.9
410805350,564.2
410805360,114.1
410805359,757.3
410805362,84.4
410805355,280.6
410805364,226.5
410805366,126.7
410805370,213.0
305714052,1324.1
305714054,2422.6
414226421,212.2
410805371,490.9
414268079,216.0
410805368,308.7
414226422,261.2
414226395,3043.1
414268080,210.1
410805373,693.0
414268081,2345.6
414226423,1695.8
414779775,193.2
414779771,157.2
414461569,508.7
414779773,193.1
414779777,193.2
414779781,27.3
414779774,193.2
414779772,193.2
414779779,193.1
414779783,27.4
414779778,193.2
414779780,222.1
414779785,192.3
414779784,173.4
414779782,238.5
414779776,193.2
414779786,27.4
414779788,120.5
414779789,27.4
414779795,27.3
414779791,27.3
414779787,179.3
414779790,27.4
414779793,27.4
414779797,36.8
414779794,36.8
414779800,27.3
414779792,27.4
414779796,161.7
414779798,223.9
414779805,27.4
414779801,27.4
414779802,27.4
414779806,27.4
414779809,27.4
414779799,27.3
414779803,229.9
414779804,142.0
414779810,27.4
414779808,36.8
414779812,27.4
414779807,125.4
414779813,27.3
414779811,27.3
414779816,36.8
414779822,110.6
414779817,27.4
414779827,277.8
414779814,204.5
414779819,27.4
414779815,27.3
414779830,206.8
414779825,27.4
414779820,205.6
414779824,27.4
414779828,27.4
414779831,128.0
414779834,362.5
414779832,27.4
414779833,110.8
414789169,1161.2
415879940,7735.3
415799088,411.6
415879942,560.2
415271001,1527.9
415879938,59.0
415879941,1370.7
415879943,754.1
415879945,550.2
415879944,550.5
415879947,560.5
415879939,229.1
415879948,1385.8
415879950,550.2
415879949,550.0
415879946,1405.1
415879956,1374.6
415879951,566.3
415879953,560.2
415879958,560.5
415879964,303.3
415879962,544.0
415879954,550.2
415879960,367.4
415879963,1301.0
415879967,73.5
415879968,59.5
415879965,57.7
415879969,117.3
416223281,674.0
416223284,539.9
416223282,535.7
415879966,1351.9
416254782,367.1
416223279,147.1
416223286,804.8
416254783,3868.2
416254785,262.1
406528344,102.7
416254784,167.3
416254786,332.6
416254787,259.2
406528346,203.0
416555952,1622.1
406528347,819.7
416254788,187.4
416555953,1458.0
416555955,2739.6
416555956,2628.1
416254789,36.6
416555957,1213.9
416555959,213.7
416555961,965.3
416555962,370.8
416555954,799.7
416555958,481.5
416555963,348.8
416555960,410.0
416555969,314.5
416555968,474.3
416555964,837.1
416555965,1168.2
416555966,682.0
416565809,659.5
416565811,253.7
406528336,241.4
416555967,1335.9
416565826,191.3
416565829,201.2
416565807,69.3
416565818,375.9
416565830,600.7
416565820,194.1
416565822,578.3
416565832,900.8
416565836,710.4
416565838,409.4
407366959,1129.6
407366961,1129.6
416565834,663.2
417052257,1139.9
408059247,2494.5
417052261,205.9
417388591,218.1
417388589,224.9
407366958,1129.6
417388596,985.3
417388606,895.1
417388594,277.2
417388598,819.4
417388608,295.1
417388603,133.4
417388612,807.7
417388621,141.5
417388615,859.8
417388624,828.4
417388626,110.8
417388629,141.9
417388619,146.3
417388630,105.8
417388635,114.0
417388638,158.4
417388633,441.1
417388639,191.6
417388641,163.0
417388648,528.4
417388650,214.8
417388652,818.3
417388644,154.5
417388646,392.8
417388663,232.4
417388660,872.4
417388658,72.4
417388666,119.4
418063234,318.5
417388669,451.8
418063232,204.7
418063236,316.4
418063237,161.8
418063240,152.2
418063235,70.6
418063233,157.9
418063239,59.2
418063246,264.6
409064241,772.9
418063241,589.2
