way_id,*nodes_id
114573158,1297489531,1297489199,5101779836,5101779837,5101779838,5101779839,5101779840,5101779841,1297488786,1297489038,1297489531
97955188,1133762100,1133762098,1133762068,1133762225,1133762100
117442425,1323117511,1323117510,1323117494,1323117500,1323117491,1323117487,1323117506,1323117509,1323117498,1323117486,1323117515,1323117517,1323117495,1323117513,1323117497,1323117512,1323117511
78357291,919789057,919789041,919789064,5101778626,919789031,919789057
114573135,1297488816,1297489376,1297488864,1297489114,1297488816
158575968,1707469334,1707469351,1707469350,1707469313,1707469334
114573130,1297488903,1297489493,1297488953,1297489234,1297488903
114573126,1297488852,1297489455,1297488970,1297489275,1297488852
114573122,1297489062,1297488859,1297489109,1297489080,1297488788,1297489062
96621890,1119164975,1119164964,1119164949,1119164985,1119164975
22909139,246648233,6993518699,246648234,246648235,246648236,5078961605,246648233
78357293,919789008,919789035,919789040,919789050,919789008
158575973,1707469356,1707469400,1707469398,1707469353,1707469356
114573097,1297489251,1297489012,1297489369,1297488863,1297489251
97955193,1133762104,1133762075,1133762218,1133762197,1133762193,1133762223,1133762156,1133762213,1133762185,1133762104
94517360,1097919418,1097919422,1097919426,1097919431,1097919418
114573148,1297488873,5101779828,5101779829,1297489469,1297488861,1297489111,1297488873
114573131,4993307527,4993307528,4993307529,1297489076,1297488878,1297489473,1297489129,1297488865,1297489462,4993307523,4993307524,4993307525,4993307526,1297489115,1297488926,1297489517,1297489179,1297488971,1297488777,4993307527
114573121,1297488834,1297489410,1297488886,1297489136,1297488834
79086334,924208718,6970714285,6970710184,924208723,924208721,4875773291,6970710183,924208725,924208718
114573157,4993307534,4993307535,4993307536,1297489034,1297488837,1297489495,1297489154,1297488954,1297489551,4993307530,4993307531,4993307532,4993307533,1297489242,1297489005,1297488809,1297489342,1297488994,1297488798,4993307534
97955198,1133762050,1133762095,1133762073,1133762154,1133762050
114573125,1297489394,1297489077,1297489475,1297488867,1297489394
117441753,1323114827,1323114851,2803662888,1323114934,2803664717,2803664747,2803662883,2803662877,1323114814,1323114806,2803662885,2803664726,2803664731,1323114926,2803664727,2803664741,2803664721,2803662875,2803664730,2803664720,2803664724,1323114904,1323115010,1323114824,1323114829,1323114864,1323114964,1323114873,1323114817,1323114941,1323114960,1323114869,1323114927,1323114862,1323114996,1323114975,1323114897,1323114939,2803664707,2803662894,2803662884,1323114923,1323114848,1323114832,2803662895,2803664719,2803664715,2803664706,2803664725,2803664702,2803662864,2803664744,1323115006,2803664713,2803664714,1323114870,1323114866,1323114885,1323114999,1323114966,2803662868,2803662899,2803664703,1323114804,2803662873,2803662896,2803662890,2803664701,2803664712,1323115002,1323114903,2803664716,2803664709,2803664746,2803664729,2803664718,2803662881,1323114820,2803664750,1323114932,2803662900,2803662882,2803662879,2803662889,2803662886,1323114922,1323114810,1323115016,1323114855,1323114987,1323114961,1323114943,1323114867,1323114827
172972089,1838033885,1838033831,1838033808,1838033856,1838033885
176593732,1870786401,1870786399,1870786388,1870786389,1870786401
176593735,1870786500,1870786499,1870786494,1870786495,1870786504,1870786503,1870786500
176596543,1870815957,1870815955,1870815956,1870815958,1870815957
176593734,1870786386,1870786402,1870786403,1870786392,1870786393,1870786387,1870786386
179041980,1893802439,1893802413,1893802442,1893802443,1893802439
204254905,2142657157,2142657156,2142657151,2142657147,2142657161,2142657165,2142657167,2142657166,2142657170,2142657175,2142657190,2142657184,2142657186,2142657181,2142657197,2142657223,2142657233,2142657226,2142657243,2142657250,2142657257,2142657268,2142657273,2142657275,2142657264,2142657266,2142657261,6208361165,6208361166,6208361167,6208361168,6208361169,6208361164,6208361163,6208361162,6208361161,6208361159,6208361160,6208361170,6208361171,6208361172,6208361173,6208361158,2142657270,6208361157,2142657279,6208361156,2142657283,2142657291,2142657307,2142657310,2142657313,2142657324,2142657335,2142657337,2142657322,6208361174,6208361179,6208361178,6208361177,6208361176,6208361175,6208361155,6208361154,6208361153,2142657348,2142657338,2142657327,2142657314,2142657299,2142657296,2142657288,2142657286,2142657277,2142657254,2142657237,2142657236,2142657203,2142657199,2142657194,2142657192,2142657179,2142657163,2142657157
204352585,2143600012,2143600001,2143600014,2143600020,2143600012
178840883,1891942321,1891942320,1891942322,1891942324,1891942321
204352593,2143599957,2143599946,2143599961,2143599975,2143599980,2143599990,2143599969,2143599957
176596542,1870815946,1870815937,1870815935,1870815944,1870815939,1870815925,1870815924,1870815942,1870815950,1870815952,1870815954,1870815948,1870815946
178815429,1891737904,1891737900,1891737906,1891737908,1891737904
206290342,2162902448,2162902446,2162902444,2162902450,2162902448
204352592,2143599932,2143599930,2143599938,2143599944,2143599933,2143599936,2143599932
206290665,2162905918,5478450693,5478450692,5478450691,5478450662,5478450663,2162905917,2162905914,5478450688,5478450689,5478450690,2162905915,2162905916,2162905918
206381090,2163881037,2163881043,2163881038,2163881035,2163881039,2163881034,2163881044,2163881041,2163881037
189411885,2000363536,2000363542,4970227864,4970227863,4970227862,4970227865,2000363543,2000363540,2000363541,2000363534,2000363531,2000363538,2000363536
200519316,5051725829,5051739833,5051721230,5051709945,5051739829,5051725830,5051725831,5051739843,5051709958,5051720701,5051739832,2104942157,2104941864,5773428903,2104941803,6993518703,2104941914,5773428904,5773428902,5773531790,2104942175,5773428907,5773531791,2104941875,2104941786,5773531795,2104942160,5773531792,2104942094,2104942091,5773531798,2104941972,6993518705,2104941859,2444457914,2444457913,2104941899,5051725829
206479648,2164872866,5771150104,5078961001,5078961002,5078961003,5078961004,5771150101,5770723202,2164872869,6993518702,5078960995,5078960994,5078960991,5078960990,5078960992,5078960996,5078960993,5078960989,2164872867,5078960997,5078961000,5078961006,5078961007,2164872870,2164872871,5078961008,5078961009,5078961010,5078961011,2164872868,2164872866
206662682,2167052458,2167052454,2167052456,2167052455,2167052457,5647909932,2167052458
176593737,1870786379,1870786380,1870786383,1870786382,1870786385,1870786384,1870786381,1870786378,1870786379
176593736,1870786456,1870786450,1870786451,1870786443,1870786444,1870786462,1870786461,1870786457,1870786456
178808812,1891645232,1891645234,1891645237,1891645236,1891645229,1891645232
207159881,2173161733,2173161734,2173161731,2173161732,2173161733
210625454,2207016750,2207016726,2207016720,2207016723,2207016750
210625459,2207016711,2207016727,2207016717,2207016732,2207016711
210625461,2207016722,2207016724,2207016760,2207016714,2207016722
210625460,2207016738,2207016713,2207016745,2207016728,2207016738
210627571,2207039764,2207039725,2207039696,2207039686,2207039764
210627572,2207039786,2207039773,2207039703,2207039678,2207039786
210625456,2207016759,2207016730,2207016758,2207016733,2207016759
210627588,2207039595,2207039585,2207039634,2207039593,2207039595
210627577,2207039632,2207039713,2207039660,2207039629,2207039632
210627582,2207039771,2207039783,2207039784,2207039719,2207039771
210627587,2207039596,2207039618,2207039594,2207039760,2207039596
210627586,2207039589,2207039625,2207039619,2207039601,2207039589
210627575,2207039738,2207039613,2207039612,2207039591,2207039738
210627593,2207039709,2207039587,2207039597,2207039647,2207039709
210627574,2207039697,2207039637,2207039778,2207039582,2207039697
210627592,2207039610,2207039608,2207039627,2207039676,2207039610
210627576,2207039626,2207039745,2207039600,2207039620,2207039626
210627589,2207039740,2207039692,2207039603,2207039694,2207039740
210627580,2207039674,2207039749,2207039617,2207039781,2207039674
210627583,2207039664,2207039769,2207039640,2207039727,2207039664
210627573,2207039590,2207039774,2207039651,2207039586,2207039590
210627584,2207039701,2207039623,2207039628,2207039787,2207039701
210627590,2207039609,2207039622,2207039633,2207039615,2207039609
210627581,2207039605,2207039729,2207039611,2207039599,2207039605
210627594,2207039614,2207039672,2207039583,2207039690,2207039614
210627600,2207039630,2207039789,2207039735,2207039642,2207039630
210627595,2207039705,2207039723,2207039747,2207039643,2207039705
210627602,2207039662,2207039717,2207039680,2207039606,2207039662
210627605,2207039707,2207039584,2207039688,2207039653,2207039707
223529939,2324193453,2324193451,2324193454,2324193455,2324193453
210627601,2207039581,2207039666,2207039635,2207039657,2207039581
210627606,2207039636,2207039638,2207039715,2207039743,2207039636
223529938,2324193443,2324193445,2324193446,2324193444,2324193443
223524041,2324173829,2324173824,2324173821,2324173828,2324173822,4978294561,2324173829
210627607,2207039621,2207039777,2207039598,2207039588,2207039621
220390794,5963501975,2295171316,2295171319,5963501974,5963501975
223559505,2324435018,2324435022,2324435023,5938165070,5938165069,5938165068,5938165067,2324435019,2324435018
211082719,2210914422,4987374683,4987374684,4987374685,4987374686,2210914429,4987374687,4987374688,2924397342,4987374689,4987374690,2924397338,2924397336,2924397331,2924397324,2924397322,4987374691,4987374692,2924397323,4987374693,4987374694,2924397325,2924397328,4987374666,4987374665,4987374664,4987374663,4987374662,4987374661,4987374660,4987374659,2210914426,4987374700,4987374701,4987374695,4987374696,4987374697,2210914423,2210914424,4987374698,2210914427,4987374680,4987374699,4987374681,2210914428,4987374682,2210914422
223531068,2324205859,2324205861,2324205862,4970966340,4970966341,4970966342,4970966343,2324205860,2324205859
210627604,2207039782,2207039721,2207039780,2207039668,2207039782
223529941,2324193448,2324193452,2324193450,2324193449,2324193447,2324193448
223529935,2324193433,2324193431,2324193432,2324193434,2324193433
210627597,2207039733,2207039711,2207039607,2207039641,2207039733
224268361,2330869105,3765920182,2330869108,2330869111,2330869114,2330869105
210627603,2207039736,2207039779,2207039699,2207039624,2207039736
231204354,2396125430,2396125431,2396125432,2396125433,2396125434,2396125435,2396125436,2396125437,2396125438,2396125439,2396125430
238060663,2459252004,2459252005,2459252006,2459252007,2459252004
238061373,2459259497,2459259498,2459259499,2459259501,2459259497
238060899,2459253735,2459253736,2459253737,2459253738,2459253735
238061626,2459262461,2459262462,2459262463,2459262464,2459262461
238059402,2459240416,2459240419,2459240429,2459240432,2459252003,2459240416
238117708,2459767998,2459767999,2459768000,2459768001,2459767998
251185136,2574487677,2574487682,2574487672,2574487670,2574487667,2574487663,2574487659,2574487655,2574487651,2574487645,2574487642,2574487685,2574487677
245264945,2524923735,2524923734,2524923733,2524923732,2524923736,2524923738,2524923737,6452146646,6452146645,6452146644,6452146643,2524923731,6452146642,6452146641,2524923730,2524923729,2524923735
256686852,2623260831,2623260829,2623260828,2623260820,2623260826,2623260827,2623260825,2623279537,2623260824,2623260821,5950633599,2623260830,2623260819,2623260823,2623260831
262043444,2676897972,2676897973,2676897974,2676897975,2676897976,2676897977,2676897978,2676897971,2676897979,2676897980,2676897981,2676897982,2676897972
238114711,2459746231,2459746232,4995889306,4995889307,4995889308,4995889309,2459746233,2459746234,4995889310,4995889311,4995889312,4995889305,2459746231
267090872,2725662558,2725662579,2725662575,2725662554,2725662558
238114023,2459740089,2459740090,2459740091,2459740092,2459740089
254303618,2600909325,2600909326,2600909327,2600909328,2600909325
252916148,2589298058,2589298059,2589298060,2589298063,2589298061,2589298064,2589298065,2589298062,2589298068,2589298056,2589298069,2589298082,2589298071,2589298079,2589298070,2589298072,2589298075,2589298067,2589298066,2589298073,2589298076,2589298078,2589298057,2589298074,2589298077,2589298081,2589298080,2589298083,2589298084,2589298085,2589298058
262042845,2676892892,2676892894,2676892890,2676892896,2676892892
267090874,2725661336,2725661350,2725661325,2725661315,2725661336
267090865,2725662343,2725662376,2725662366,2725662371,2725662362,2725662357,2725662349,2725662353,2725662341,2725662339,2725662334,2725662314,2725662317,6364174985,2725662320,2725662325,2725662329,2725662324,2725662330,2725662336,2725662343
223723918,2326074979,2326074980,2326074981,2326074982,2326074979
267264519,2727321239,2727321240,2727321238,2727321234,2727321239
267264518,2727321227,2727321230,2727321224,2727321221,2727321227
267488961,2729342521,2729342518,2729342511,2729342514,2729342521
267264520,2727321780,2727321778,2727321771,2727321773,2727321780
267488962,2729342508,2729342505,2729342500,2729342502,2729342508
267488963,2729342576,2729342579,2729342578,2729342575,2729342576
267488966,2729342438,2729342433,2729342432,2729342437,2729342438
267488967,2729342213,2729342210,2729342212,2729342214,2729342213
267826947,2732297638,2732297659,2732297667,2732297671,2732297665,2732297669,2732297640,2732297636,2732297630,2732297628,2732297632,2732297626,2732297638
267488964,2729342224,2729342223,2729342221,2729342222,2729342224
267488968,2729342560,2729342564,2729342569,2729342572,2729342565,2729342562,2729342559,2729342557,2729342560
267488965,2729342603,2729342600,2729342598,2729342601,2729342603
267826949,2732297853,2732297854,2732297852,2732297851,2732297853
267826951,2732297341,2732297339,2732297329,2732297333,2732297341
267826957,2732297679,2732297661,2732297634,2732297675,2732297679
267826945,2732297295,2732297269,2732297253,2732297267,2732297263,2732297244,2732297231,2732297274,2732297286,2732297271,2732297278,2732297288,2732297295
267826954,2732297169,2732297192,2732297180,2732297163,2732297169
267826958,2732296917,2732296914,2732296919,2732296923,2732296917
267826959,2732297188,2732297206,2732297200,2732297176,2732297188
267826961,2732297461,2732297463,2732297458,2732297456,2732297461
267826962,2732297276,2732297272,2732297280,2732297282,2732297276
267826970,2732297857,2732297858,2732297856,2732297855,2732297857
267826967,2732296932,2732296930,2732296921,2732296928,2732296932
267826964,2732297164,2732297138,2732297127,2732297153,2732297164
267826966,2732296996,2732296998,2732296995,2732296991,2732296996
267826969,2732297257,2732297248,2732297242,2732297246,2732297257
267826972,2732296960,2732296958,2732296947,2732296949,2732296960
267826974,2732297006,2732297002,2732297000,2732297004,2732297006
267826975,2732297502,2732297496,2732297483,2732297487,2732297502
267826983,2732297610,2732297614,2732297620,2732297624,2732297622,2732297616,2732297612,2732297608,2732297610
267826979,2732297027,2732297016,2732297008,2732297018,2732297010,2732297020,2732297027
267826982,2732297218,2732297261,2732297251,2732297259,2732297236,2732297204,2732297212,2732297214,2732297218
270046728,2751421603,2751421604,2751421606,2751421605,2751421603
267826977,2732296968,2732296967,2732296964,2732296966,2732296962,2732296965,2732296968
267826980,2732297029,2732297026,2732297012,2732297022,2732297014,2732297024,2732297029
270049636,2751467974,2751467979,2751467978,2751467973,2751467974
269908279,2750368948,2750368949,2750368947,2750368944,2750368945,2750368948
270049637,2751467988,2751467986,2751467990,2751467992,2751467988
270046727,2751421607,4900138140,2751421609,2751421608,2751421607
270049638,2751467969,2751467967,2751467963,2751467964,2751467971,2751467969
275427956,2800553675,2800553676,2800553677,2800553678,2800553679,2800553680,2800553681,2800553682,2800553683,2800553684,2800553685,2800553686,2800553675
275432187,2800582157,5421694005,2800582158,2800582159,5078961580,5078961583,5078961581,5078961582,2800582160,5078961585,5078961584,2800582157
271172349,2761375174,2761375181,2761375184,2761375179,2761375176,2761375165,2761375158,2761375150,2761375155,2761375161,2761375171,2761375174
283581996,2874261471,2874261472,2874261473,2874261474,2874261471
275703149,2803662874,2803664740,2803662891,2803662866,2803662874
287498913,2910985706,2910985707,2910985708,2911003299,2910985709,2910985710,2910985711,2910985712,2910985713,2910985714,2910985715,2910985716,2910985717,2911013887,2910985706
287499371,2910990605,2910990606,2910990607,2910990608,2910990605
287499310,2910989274,2910989275,2910989276,2910989277,2910989278,2910989279,2910989280,2910989281,2910989274
287499243,2910989224,2910989225,2910989226,2910989231,2910989224
287499329,2910989721,2910989722,2910989723,2910989724,2910989725,2910989726,2910989721
287499655,2910991639,2910991640,2910991641,2910991642,2910991643,2910991644,2910991645,2910991646,2910991647,2910991648,2910991649,2910991650,2910991651,2910991652,2910991639
287500658,2911013885,2911013886,2911013887,2911013888,2910985716,2911013889,2911013890,2911013891,2911013892,2911013893,2911013894,2911013885
287500887,2911020097,2911020098,2911020099,2911020100,2911020097
287499931,2910999711,2910999712,2910999713,2910999714,2910999715,2910999716,2910999717,2910999718,2910999711
287499385,2910989759,2910989760,2910989761,2910989762,2910989763,2910989764,2910989765,2910989766,2910989759
287500888,2911020801,2911020802,2911020803,2911020804,2911020805,2911020806,2911020801
287500960,2911025891,2911025892,2911025893,2911025894,2911025891
287500958,2911025883,2911025884,2911025885,2911025886,2911025883
287500886,2911020089,2911020090,2911020091,2911020092,2911020093,2911020094,2911020095,2911020096,2911020089
287500967,2911027037,2911027038,2911027039,2911027040,2911027037
287501058,2911032615,2911032616,2911032617,2911032618,2911032615
287501059,2911032619,2911032620,2911032621,2911032622,2911032619
287501068,2911032518,2911032519,2911032520,2911032521,2911032522,2911032523,2911032524,2911032525,2911032526,2911032527,2911032528,2911032529,2911032518
287501206,2911037091,2911037092,2911037093,2911037094,2911037095,2911037096,2911037091
287501143,2911036439,2911036440,2911036441,2911036442,2911036443,2911036444,2911036439
287501060,2911032623,2911032624,2911032630,2911032625,2911032626,2911032627,2911032628,2911032623
287504066,2911065776,2911065777,2911065778,2911065779,2911065780,2911065781,2911065782,2911065783,2911065784,2911065785,2911065776
287501061,2911032629,2911032625,2911032630,2911032631,2911032632,2911032633,2911032634,2911032635,2911032636,2911032629
287503665,2911063644,2911063645,2911063646,2911065782,2911063647,2911063644
287501144,2911036445,2911036446,2911036447,2911036448,2911036445
287501319,2911038348,2911038349,2911038350,2911038351,2911038352,2911038353,2911038354,2911038355,2911038348
287501225,2911039332,2911039333,2911039334,2911039335,2911039336,2911039337,2911039332
287961936,2915199299,2915199300,2915199301,2915199302,2915199299
287505108,2911071632,2911071633,2911071634,2911071637,2911071636,2911071635,2911071632
78356851,919780381,919780500,919780567,919780578,919780625,919780417,919780469,919780601,919780381
287962637,2915203587,2915203588,2915203589,2915203590,2915203591,2915203592,2915203593,2915203594,2915203587
42441518,529858804,529858808,1297489268,1297488822,1297489071,1297489533,1297489107,1297489508,1297489340,1297488856,529858815,529858820,529858828,529858834,1297488904,529858839,529858846,1297488944,529858850,1297489152,1297489550,1297489004,1297488780,1297489186,1297488930,1297489467,1297488965,529858857,1297488877,1297489393,1297489025,529858804
42441515,529858715,529858723,529858728,529858734,529858715
287505110,2911071638,2911071639,2911071640,2911071641,2911071642,2911071643,2911071644,2911071645,2911071638
78356855,4993306810,4993306811,4993306812,4993306813,4993306814,4993306815,919780570,919780388,919780580,919780396,4993306805,4993306806,4993306807,4993306808,4993306809,919780626,919780446,919780419,919780515,4993306810
287962822,2915207346,2915207347,2915207348,2915207349,2915207346
158575999,1707469253,1707469250,1707469256,1707469288,1707469253
78357232,919785910,919786047,919785833,919785919,919785910
33141493,374383221,374383225,374383230,2924397319,2924397320,374383234,374383238,374383241,374383245,374383248,374383221
153856152,1664870591,1664870590,1664870586,7373396508,1664870591
158584762,1707534023,1707534026,1707534034,1707534035,1707534041,1707534039,1707534043,1707534037,1707534033,1707534030,1707534025,1707534029,1707534023
117551184,1324049688,1324049692,1324049723,1324049722,1324049724,1324049681,1324049704,1324049693,1324049687,1324049691,1324049688
287962475,2915201801,2915201802,2915201803,2915201804,2915201801
78357227,919785794,919786006,919786023,919785811,919785794
117551188,1324049720,1324049726,1324049710,1324049689,1324049690,1324049715,1324049713,1324049717,1324049720
78356071,4983016130,919776870,919776858,4983016129,4983016130
117551185,1324049702,1324049698,1324049696,1324049719,5078961177,5078961176,5078961175,5078961174,1324049694,5078961173,1324049699,5078961172,1324049700,1324049701,1324049702
287962823,2915207350,2915207351,2915207352,2915207353,2915207350
287962824,2915207354,2915207355,2915207356,2915207357,2915207354
114573098,1297488849,1297489450,1297488909,1297489274,1297488849
297229658,3010870320,3010870323,3010870324,3010870322,3010870320
287963077,2915214060,2915214061,2915214062,2915214063,2915214060
304532191,3090792967,3090792975,3090792965,3090792968,3090792967
170362036,1815112688,1815112715,1815112717,1815112707,4311405516,1815112713,1815112700,9236068483,1815112698,1815112709,1815112711,1815112702,1815112704,1815112694,1815112696,1815112690,1815112692,1815112686,1815112688
305145013,3097227421,3097227418,3097227420,3097227419,3097227421
305143434,3097215083,3097215076,3097215070,3097215087,3097215096,3097215084,3097215089,3097215086,3097215071,3097215088,3097215078,3097215072,3097215073,3097215082,3097215077,3097215074,3097215090,3097215094,3097215098,3097215085,3097215083
305508770,3101444656,3101444659,3101444652,3103813588,3101444667,3101444656
305142341,3097207048,3097207056,3097206620,3097206588,3097206616,3097206628,3097206559,3097206585,3097206583,3097207036,3097207034,3097206621,3097207059,3097206595,3097206580,3097206557,3097207060,3097206572,3097207048
305510575,3101466232,3101466235,3101465728,9280652555,3101466236,3101465713,3101466232
305142337,3097206553,3097207050,3097206577,3097207065,3097206593,3097206609,3097206611,3097207057,3097206589,3097206564,3097207033,3097206563,3097206566,3097206571,3097206602,3097207052,3097206600,3097206556,3097207031,3097207030,3097206624,3097207032,3097206626,3097206553
305508766,3101444653,3101444650,3101444652,3103813587,3101444658,3101444670,3101444653
305510578,3101466247,3101466248,3101466249,3101466250,3101466247
305508767,3101444654,3101444651,3101444660,3101444661,3101444668,3101444654
305510576,3101466241,3101466242,3101466243,3101466244,3101466241
204357389,2143676517,2143676521,2143676525,2143676518,2143676517
205773133,2157511070,2157511072,2157511073,2157511071,2157511074,2157511070
210625452,2207016756,2207016751,2207016755,2207016716,2207016756
210625453,2207016747,2207016739,2207016752,2207016721,2207016747
208171768,2184988168,2184988166,6956747154,6956747155,6956747153,6956747152,2184988164,6956747151,6956747150,6956747149,6956747148,6956747147,6956747146,6956747145,2184988169,2184988163,2184988165,2184988168
305510581,3101466259,3101466260,3101466261,3101466262,3101466259
305510583,3101466266,3101466267,3101466268,3101466269,3101466266
305510584,3101466270,3101466274,3101466271,3101466272,3101466273,3101466270
305510586,3101466285,3101466286,3101466287,3101466288,3101466285
305510589,3101466303,3101466304,3101466305,3101466306,3101466303
305510591,3101466311,3101466312,3101466313,3101466314,3101466311
305510592,3101466315,3101466316,3101466317,3101466318,3101466315
305510593,3101466319,3101466320,3101466321,3101466322,3101466319
305510597,3101466333,3101466334,3101466335,3101466339,3101466340,3101466333
305510594,3101466323,3101466324,3101466325,3101466326,3101466323
305510599,3101466341,3101466342,3101466343,3101466344,3101466345,3101466346,3101466347,3101466348,3101466349,3101466351,3101466352,3101466353,3101466354,3101466355,3101466356,3101466357,3101466358,3101466359,3101466341
305510598,3101466337,3101466338,3101466339,3101466340,3101466337
305510596,3101466331,3101466332,3101466329,3101466330,3101466331
305510600,3101466360,3101466361,3101466362,3101466363,3101466364,3101466365,3101466366,3101466367,3101466368,3101466369,3101466370,3101466371,3101466372,3101466373,3101466360
305510601,3101466374,3101466375,3101466376,3101466377,3101466378,3101466379,3101466380,3101466382,3101466374
305510603,3101466389,3101466390,3101466391,3101466392,3101466393,3101466394,3101466395,3101466396,3101466389
305510605,3101466406,3101466407,3101466408,3101466409,3101466406
305510602,3101466383,3101466384,3101466385,3101466386,3101466387,3101466388,3101466383
305510604,3101466397,3101466398,3101466399,3101466400,3101466401,3101466402,3101466403,3101466405,3101466397
305511986,3101501910,3101501911,3101501912,3101501913,3101501910
305511988,3101501914,3103743792,3103743777,3101501915,3101501916,3101501917,3101501914
305511990,3101501926,3101501927,3104173414,3101501928,3101504629,3101504630,3101504632,3101504633,3101504634,3101504635,3101504636,3101504637,3101501926
305511989,3101501919,3101501920,3101501922,3101501923,3101501924,3101501925,4991115364,3101501919
305556625,3102006207,3102006208,3102006209,3102006210,3102006211,3102006212,3102006213,3102006207
305556628,3102006218,3102006219,3102006220,3102006221,3102006222,3102006223,3102006224,3102006225,3102006227,3102006228,3102007129,3102007130,3102007131,3102007132,3102006218
305556631,3102007149,3102007150,3102007151,3102007152,3102007149
305556629,3102007133,3102007134,3102007135,3102007136,3102007137,3102007138,3102007139,3102007140,3102007141,3102007142,3102007143,3102007144,3102007145,3102007146,3102007147,3102007148,3102007133
305556634,3102007168,3102007169,3102007170,3102007171,3102007172,3102007173,3102007174,3102007175,3102007176,3102007177,3102007178,3102007179,3102007180,3102007168
305556644,3102007216,3102007217,3102007219,3102007220,3102007223,3102007224,3102007216
305556626,3102006214,3102006215,3102006216,3102006217,3102006214
305556637,3102007181,3102007182,3102007183,3102007184,3102007185,3102007186,3102007187,3102007188,3102007189,3102007190,3102007191,3102007192,3102007193,3102007194,3102007195,3102007196,3102007197,3102007198,3102007181
305556633,3102007155,3102007156,3102007157,3102007158,3102007159,3102007160,3102007161,3102007162,3102007163,3102007164,3102007165,3102007166,3102007167,3102007155
305556648,3102007437,3102007438,3102007439,3102007440,3102007441,3102007442,3102007443,3102007444,3102007437
305556646,3102007225,3102007226,3102007227,3102007228,3102007429,3102007430,3102007431,3102007432,3102007433,3102007434,3102007435,3102007436,3102007225
305556650,3102007457,3102007458,3102007459,3102007460,3102007461,3102007462,3102007463,3102007464,3102007465,3102007466,3102007467,3102007468,3102007457
224088188,2329226960,4995508890,4995508891,4995508892,4995508893,4995508888,4995508887,4995508886,2329226961,2329226962,2329226963,4995508889,2329226960
224088187,2329226954,2329226955,2329226956,2329226957,2329226958,2329226959,2329226954
305556652,3102007469,3102007470,3102007471,3102007472,3102007473,3102007474,3102007475,3102007476,3102007477,3102007478,3102007479,3102007480,3102007469
305556649,3102007446,3102007447,3102007448,3102007449,3102007450,3102007451,3102007452,3102007454,3102007455,3102007456,3102007446
305556654,3102007481,3102007482,3102007483,3102007484,3102007485,3102007486,3102007487,3102007488,3102007489,3102007491,3102007481
305556655,3102007492,3102007494,3102007496,3102007497,3102007498,3102007499,3102007500,3102007501,3102007492
305556656,3102007502,3102007503,3102007504,3102007506,3102007507,3102007509,3102007502
305556657,3102007510,3102007512,3102007513,3102007514,3102007515,3102007517,3102007518,3102007519,3102007510
305556659,3102007632,3102007635,3102007636,3102007637,3102007639,3102007640,3102007641,3102007632
305556658,3102007520,3102007523,3102007525,3102007526,3102007629,3102007520
305556662,3102007669,3102007672,3102007673,3102007674,3102007678,3102007669
